2001eh	0.0362	35.9818330401	0.164155647932
2001g	0.0173	34.2481675909	0.210066600914
2001ie	0.0312	35.6190668111	0.173133567729
2001n	0.0221	34.8880671183	0.183198718389
2001v	0.016	33.8142603068	0.201710026772
2002bf	0.0249	34.7844502384	0.187033320457
2002ck	0.0303	35.6227445028	0.169350596107
2002de	0.0283	35.5095000297	0.172739361028
2002do	0.0152	34.2611733597	0.236356060735
2002g	0.0345	35.9597476335	0.205416560749
2002hd	0.036	35.6729412003	0.171522593533
2002he	0.0248	35.2550362369	0.177535782419
2002hu	0.0292	35.9909847314	0.167312607114
2002hw	0.0163	34.428922484	0.206892325236
2002jy	0.0187	35.0398652996	0.190583331504
2002kf	0.0195	34.7556470033	0.191040914154
2003ch	0.0256	35.6821627437	0.179228108521
2003cq	0.0337	35.8268020378	0.172930780679
2003ic	0.0546	36.6034159881	0.16950794454
2003it	0.024	35.1708581962	0.189072007408
2003iv	0.0336	36.0054974141	0.181737645865
2003kc	0.0341	35.8323574252	0.167946113517
2003u	0.0261	35.3540611638	0.185600393489
2003w	0.0211	34.6494717372	0.18146401803
2004as	0.0321	35.8862461317	0.166313999169
2004bg	0.0221	34.9213754902	0.182214269008
2004ef	0.0298	35.506995688	0.209882805071
2004l	0.0334	35.8612155366	0.168522663763
2005eq	0.0284	35.5704019595	0.168292526178
2005eu	0.0341	35.942753551	0.165324028128
2005hc	0.045	36.5991688426	0.155012862381
2005hf	0.0421	36.4032354598	0.162357046505
2005hj	0.0576	37.1076369832	0.153692702221
2005iq	0.033	35.9894165447	0.164165671037
2005ir	0.0753	37.6492880383	0.152378958895
2005ki	0.0204	34.7125139232	0.188558589288
2005ls	0.0205	34.5973526852	0.184564810559
2005lz	0.0402	36.3669644792	0.162967150273
2005mc	0.026	35.3618288289	0.176878840961
2005ms	0.0259	35.4093397274	0.171154394323
2005na	0.0268	35.3032674902	0.17097815303
2006ac	0.0239	35.0233196812	0.174177026864
2006al	0.069	37.5632893538	0.169085209011
2006an	0.0651	37.3353162366	0.154689426092
2006ar	0.0229	35.1846393132	0.178350941227
2006ax	0.018	34.3947741135	0.190930640521
2006az	0.0315	35.6474839975	0.163304382923
2006bq	0.0215	34.9211199992	0.180036324178
2006br	0.0255	35.6747779958	0.189515900553
2006bt	0.0325	35.7976725473	0.162662308732
2006bu	0.0843	38.0527926414	0.193449865152
2006bw	0.0308	35.6124448286	0.171179303431
2006cc	0.0327	36.0723318412	0.161712348214
2006cf	0.0423	36.3883376162	0.16403631389
2006cj	0.0684	37.7252349619	0.162821861461
2006cm	0.0153	34.6566486547	0.207155778089
2006cp	0.0233	34.8677153894	0.176317048358
2006cq	0.0491	36.7199743885	0.168279067414
2006cz	0.0425	35.9144831533	0.188970108359
2006ej	0.0192	34.7285878322	0.191424646957
2006en	0.0308	35.7737272495	0.165778427196
2006et	0.0212	34.8346147484	0.18474579249
2006gj	0.0277	35.685542453	0.176243118914
2006gr	0.0335	35.9646644449	0.162762916979
2006kf	0.0208	34.7963237588	0.195361399576
2006le	0.0173	34.2290778645	0.215091501139
2006mo	0.036	36.1419516923	0.169897387897
2006mp	0.0233	35.192149373	0.178698403151
2006oa	0.0589	37.1375683747	0.157634614976
2006ob	0.0583	37.0511345128	0.160351225061
2006on	0.0688	37.4743372416	0.191426088364
2006os	0.0321	35.624004108	0.167577472063
2006ot	0.0522	36.6643549794	0.182864275271
2006qo	0.0308	35.5802476433	0.164890394315
2006s	0.0329	35.9289937858	0.162681757891
2006sr	0.023	35.066402753	0.179840694371
2006td	0.015	34.3704032433	0.211404589303
2006te	0.0321	35.8655549482	0.166296974492
2007ae	0.0643	37.1708016197	0.158132776968
2007ai	0.032	35.8135243381	0.186494110705
2007au	0.0209	34.6890069038	0.187650195008
2007bc	0.0219	34.8412253332	0.181514604995
2007bd	0.032	35.5819126039	0.165934850147
2007ca	0.0151	34.5091434423	0.207587590171
2007ci	0.0192	34.4813665248	0.190576794911
2007co	0.0266	35.3141855009	0.170306255652
2007cp	0.0377	35.7917282129	0.290373531881
2007cq	0.0247	34.9096518953	0.174379321042
2007f	0.0242	35.197313794	0.172887454113
2007o	0.0366	35.969795049	0.16122683881
2007qe	0.0229	35.130731713	0.175847772194
2007r	0.0312	35.880989798	0.166284241086
2007s	0.015	34.0863548459	0.207266601483
2008af	0.0341	35.7604333404	0.170422924262
2008bf	0.0251	34.9393048575	0.171895520078
2008l	0.0189	34.3767780517	0.20380344245
2005kt	0.065	37.3262250234	0.120378117628
10106	0.147	39.5592698132	0.121080634003
2005ez	0.13	38.9057647374	0.135784293243
2005lk	0.104	38.5020998563	0.12064387065
2005ll	0.244	40.1393375624	0.150780305961
2005lf	0.3	41.0666243477	0.215824546738
2005ku	0.045	36.393636275	0.127260196442
2005ml	0.114	38.5632028326	0.120017551192
2005jb	0.258	40.6227568239	0.157083138554
2005fc	0.297	41.1521879097	0.215462354547
2005mm	0.382	41.6800684404	0.220813701877
2005ln	0.147	39.0624777172	0.126442356391
2005mo	0.274	40.7342862612	0.164190866001
2005lo	0.299	40.786167145	0.204243298637
2005lq	0.38	41.5943818036	0.197647141922
1166	0.382	41.2798844609	0.199423960287
2005lp	0.303	41.4958048947	0.246333608197
2005mq	0.35	41.3186791849	0.218357189469
2005ff	0.087	37.9849524764	0.117239118491
2005fd	0.262	40.5403068912	0.142760435008
2005fe	0.217	40.3106668232	0.140960118616
2005fh	0.119	38.5741014523	0.114480614211
2005gj	0.183	39.6049215973	0.120171462823
1688	0.359	41.3392339457	0.202932960788
2005fj	0.143	39.2819503516	0.12033040226
2005fo	0.262	40.8215974583	0.149344667277
2005fl	0.234	40.2129770735	0.152379820049
2005fm	0.153	39.1872750155	0.114718538439
2005fn	0.095	38.1877012201	0.118788973643
2005fr	0.288	41.0542374079	0.134501367232
2005fy	0.195	39.9663270466	0.127181263793
2005ey	0.148	39.3027549618	0.112499009039
2005fp	0.213	40.5699103652	0.16065563488
2005ft	0.181	39.6471841809	0.116442235995
2005fi	0.265	40.7841092312	0.128294661027
2005fu	0.193	40.0333916493	0.121960815999
2005fs	0.34	41.3167357808	0.17167768821
2005fv	0.118	38.7531726515	0.114590986149
2005fw	0.143	39.1375855648	0.114524011818
2005fa	0.162	39.3037024249	0.119565350744
2005fx	0.29	40.8596631914	0.150676952536
2005fz	0.124	38.8075567467	0.122100457699
2005go	0.265	40.5592893806	0.140962475796
2005gp	0.127	38.7165439115	0.120227176144
2005ga	0.174	39.5156068266	0.114282533804
2005gc	0.165	39.4205055796	0.113957220599
2005gs	0.251	40.7874215484	0.133182501728
2005gh	0.259	40.6700406667	0.136851565925
2005hn	0.108	38.6596242466	0.118564236278
2005gd	0.161	39.3773509139	0.115619678811
2005ge	0.206	40.0315745848	0.124355782411
2005gr	0.245	40.2148561368	0.12515209647
2005gf	0.25	40.2851903681	0.126539062794
2005gg	0.23	40.2680210961	0.122886919759
2005gb	0.087	37.9819349544	0.113367509506
2005ho	0.063	37.1535798244	0.116292465656
2005gt	0.279	40.8489855129	0.170515825332
2005gw	0.277	40.7532140999	0.143749208555
4064	0.156	39.3285968248	0.116301202618
2005gu	0.332	41.2409920908	0.157824605437
2005gv	0.363	41.396805305	0.167338045039
2005gy	0.332	41.0563346847	0.153791748359
2005gx	0.146	39.3150656135	0.113634577753
2005gq	0.39	41.6178771066	0.202376651268
2005hp	0.175	39.5466952992	0.129902757627
2005hs	0.301	40.8576976883	0.152785577721
2005hr	0.117	38.7723677225	0.113090217803
2005hu	0.22	40.2077951229	0.117918087643
2005hx	0.121	38.7645868009	0.111553736186
2005hy	0.156	39.3526221585	0.112833879905
2005hw	0.41	41.8584359733	0.208370772279
2005hv	0.179	40.0988547901	0.125612605347
2005ia	0.252	40.7555023446	0.121669684179
2005jz	0.253	40.5530673076	0.119228104024
5737	0.393	41.5147227504	0.171808246679
2005hz	0.13	38.8646925888	0.110314772736
2005hq	0.401	41.7503175801	0.20749905315
2005ic	0.311	41.0341628563	0.135622441007
2005is	0.172	39.4855106255	0.117223091751
2005ie	0.28	40.7832381081	0.13095448346
2005it	0.31	40.9195402038	0.177971613506
2005ht	0.187	39.8366280383	0.12145112418
2005if	0.067	37.3759156237	0.118306255874
2005ka	0.318	41.4006012087	0.192756486723
2005ih	0.259	40.6017587956	0.132143781265
2005iv	0.3	41.045986724	0.155174252389
2005jy	0.272	40.6829741028	0.146266612538
2005ig	0.281	40.5154942024	0.139677729246
2005ii	0.294	40.9271885736	0.142023222928
2005jk	0.19	39.7779949203	0.120475217309
2005ix	0.267	40.5175395642	0.125621852074
2005ij	0.125	38.7102646797	0.11193654747
2005id	0.184	39.8151415007	0.114893026219
2005jd	0.314	41.0285113011	0.140263606877
2005ik	0.311	41.210916386	0.154509467451
2005iu	0.09	37.8397856085	0.118243252284
2005iy	0.404	41.9224021245	0.212015765825
2005iz	0.202	39.8812126015	0.133809098038
2005ja	0.328	40.9849963429	0.144862922481
2005jc	0.213	39.9909774034	0.11609784707
2005jl	0.181	39.7491170234	0.117868646113
2005je	0.094	38.2966544602	0.115343190964
2005jg	0.304	41.0429300945	0.135822682884
2005jh	0.11	38.6660439788	0.120481707591
2005ed	0.087	38.0070616987	0.118814561252
2005jm	0.204	39.9944125695	0.129617980863
2005kn	0.198	39.9334159336	0.13579473086
2005ei	0.128	38.9203810159	0.124812931046
2005ji	0.216	40.2168645316	0.117827563103
2005jn	0.322	41.1205696642	0.135100374854
2005jo	0.219	40.2294909454	0.12534004292
2005eg	0.191	39.9496020384	0.120534772995
2005ex	0.094	38.1541733477	0.119858620288
2005jw	0.381	41.4455391404	0.148158100576
2005jp	0.212	39.9869791346	0.121635351197
2005jj	0.368	41.8848542117	0.199892747232
2005jv	0.422	42.1513901027	0.203900920127
2005ju	0.259	40.6523430162	0.1381090777
2005ko	0.185	39.7133625937	0.124767998966
2005mi	0.214	40.0983712623	0.132159093773
2005jt	0.361	41.1643837956	0.176630102674
2005mh	0.395	41.7971037106	0.152039612546
2005kp	0.116	38.7000698518	0.114183512043
2005ld	0.145	39.1892893551	0.117222451448
2005le	0.254	40.5264639914	0.145717293983
2005kq	0.389	41.9150400049	0.188189991384
2005lg	0.35	41.3091071435	0.178077262302
2005li	0.257	40.4975321919	0.152073477348
2005lh	0.218	40.3796999961	0.154102535988
1996e	0.43	41.3250227805	0.36344840931
1996h	0.62	43.2414539718	0.395579278552
1996i	0.57	42.5033997022	0.395227786467
1996j	0.3	40.978473029	0.320340946007
1996k	0.38	42.0839004042	0.333518201962
1996u	0.43	42.4243368959	0.466023796791
1995ao	0.24	40.7410932476	0.408470067632
1997ce	0.44	42.0682788206	0.32528185368
1997cj	0.5	42.3772235339	0.322646999342
1997ck	0.97	42.8096709251	0.818432977093
1995k	0.479	42.3725071675	0.363960881605
1997ap	0.83	43.5528793931	0.476221516489
1997am	0.416	42.4507674693	0.566269702273
1997aj	0.581	42.0658249423	0.511751148392
1997ai	0.45	41.8473340603	0.45952604589
1997af	0.579	43.2099933879	0.653193752978
1997ac	0.32	41.2583245282	0.426633125026
1997r	0.657	42.984995669	0.668671821574
1997q	0.43	41.7782581789	0.619060682936
1997p	0.472	41.9753335602	0.522213466148
1997o	0.374	43.2038030699	0.943967733848
1997n	0.18	40.2161567859	0.452691548423
1997l	0.55	44.3775825486	1.02320057236
1997k	0.592	44.1658958719	0.727363486932
1997i	0.172	39.3060887655	0.436282215602
1997h	0.526	41.9606135946	0.521010819611
1997g	0.763	44.5058457473	0.909043307134
1997f	0.58	43.3165540203	0.526483896531
1996cn	0.43	41.8021270066	0.465243749852
1996cm	0.45	42.2798419395	0.598757469559
1996ck	0.656	43.163757796	0.635534544683
1996ci	0.495	42.1349159624	0.449365583478
1996cg	0.49	41.7890062516	0.452457762216
1996cf	0.57	42.6854322147	0.476394763516
1995ba	0.388	42.2304967413	0.471680427567
1995az	0.45	42.4252888348	0.51587600329
1995ay	0.48	42.1742925555	0.529360126953
1995ax	0.615	42.5543829775	0.564010349483
1995aw	0.4	42.3331570972	0.483871492231
1995at	0.655	42.3212910372	0.503703328639
1995as	0.498	42.9963723488	0.652414722917
1995ar	0.465	41.8196468352	0.610115606889
1995aq	0.453	42.8441573957	0.532970328234
1994g	0.425	41.2107609985	0.494543625705
2002ad	0.514	42.8072073246	0.506403802203
2002ab	0.423	41.5784932046	0.2534244988
2002x	0.859	44.1117949333	0.302526442652
2001kd	0.936	43.3110517598	0.717608197762
2001jp	0.528	42.4736471276	0.250124518086
2001jm	0.978	43.5101906132	0.298988010763
2001jh	0.885	44.207875513	0.29259857127
2001jf	0.815	44.0859183588	0.746941209578
2001jb	0.698	43.7942852172	0.440949943442
2001iy	0.568	42.7280926842	0.295573375025
2001ix	0.711	43.5871786373	0.37487817081
2001iw	0.3396	41.0979300094	0.232651192244
2001iv	0.3965	41.4943125288	0.207508245548
2001hy	0.812	43.6655368654	0.386258428909
2001hx	0.799	43.3737484585	0.238374333285
2001hu	0.882	43.3697792983	0.597150330975
2001hs	0.833	43.6994307822	0.531348208869
2001fs	0.874	43.2887235894	0.395564414276
2001fo	0.772	43.5326743178	0.223384059982
1999dr	0.178	39.4462680572	0.243792731173
1999du	0.26	40.8362001457	0.207808738715
1999dv	0.186	39.7205596334	0.197085550242
1999dx	0.269	40.7878025381	0.264144092838
1999dy	0.215	40.3913025086	0.201887086183
2000fr	0.543	42.4924155173	0.0965091021297
1998bi	0.75	43.2578441337	0.137773519339
1998be	0.64	42.7777247214	0.189960701162
1998ba	0.43	42.1996725697	0.148525009826
1998ay	0.64	43.1807709647	0.194442979286
1998ax	0.497	42.3326264116	0.168225439785
1998aw	0.44	42.012529312	0.106490971154
1998as	0.355	41.3484969437	0.203457956158
1997ez	0.78	43.6120619833	0.171350462953
1997eq	0.54	42.4390506937	0.11058193483
1997ek	0.86	43.9375562435	0.172897098508
03D4au	0.468	42.5493325602	0.165250052616
04D4bk	0.84	43.9018471523	0.225125911159
04D3nr	0.96	43.6192033448	0.278620780131
04D3lu	0.8218	43.8124852428	0.215627670046
04D3ki	0.93	43.560407391	0.293679174465
04D3gt	0.451	41.7962473711	0.144017146978
04D3do	0.61	42.9023716786	0.15737107879
04D3cp	0.83	44.0535603584	0.211176417394
04D2gp	0.707	43.3156514414	0.259277417037
04D2fp	0.415	41.8744251286	0.141995153329
04D1ag	0.557	42.5769689992	0.158128342293
03D4fd	0.791	43.5871216709	0.203347956975
03D4cz	0.695	43.2116658024	0.207672991039
03D4at	0.633	43.0819715543	0.171303725502
03D3bh	0.2486	40.6239072462	0.156001611413
03D3af	0.532	42.5758707909	0.167913176451
03D1fc	0.331	41.0697589526	0.13852607255
03D1bp	0.346	41.3543412802	0.153627203737
04D4dw	0.961	44.2645401128	0.345401297016
04D4an	0.613	42.9845810521	0.166247667787
04D3nh	0.3402	41.3549032931	0.136350904009
04D3lp	0.983	44.1893249256	0.441320917548
04D3is	0.71	43.0248980987	0.185960509148
04D3fq	0.73	43.3070687497	0.196706401553
04D3df	0.47	42.1421923658	0.154395011149
04D3co	0.62	43.0397842919	0.171049818244
04D2gc	0.521	42.1985723808	0.162167199818
04D2cf	0.369	41.6294017233	0.15383794776
03D4gl	0.571	42.4289650526	0.175419559321
03D4dy	0.604	42.5524984575	0.160870192314
03D4cy	0.9271	43.9666494559	0.290419777723
03D4ag	0.285	40.8511146401	0.137402734867
03D3ba	0.2912	40.8220972223	0.147860252643
03D1gt	0.548	42.2963775812	0.190445811927
03D1ew	0.868	43.5171093106	0.249257746544
03D1ax	0.496	42.2096742771	0.154020408449
04D4dm	0.811	43.4274096531	0.212840468683
04D3oe	0.756	43.841972097	0.194569634979
04D3nc	0.817	43.6787360537	0.212381883478
04D3ks	0.752	43.3334915384	0.20904577048
04D3hn	0.5516	42.2898806519	0.150278973145
04D3fk	0.3578	41.4214717885	0.136956742249
04D3dd	1.01	44.0371993632	0.380891045794
04D2ja	0.741	43.7160273544	0.225350070805
04D2gb	0.43	41.8054832197	0.152228805806
04D1ak	0.526	42.4095309248	0.168434413662
03D4gg	0.592	42.5652698448	0.173662227482
03D4di	0.905	43.6621900525	0.260816306234
03D4cx	0.949	43.4319714347	0.288339749303
03D3cd	0.4607	42.0972776673	0.180730669073
03D3ay	0.3709	41.6640301668	0.155882980598
03D1fq	0.8	43.7102538752	0.217280907113
03D1co	0.679	43.4861035947	0.197639177097
03D1aw	0.5817	42.6983720673	0.160984148284
04D4bq	0.55	42.2953525972	0.156209026367
04D3ny	0.81	43.3737778575	0.215181910354
04D3ml	0.95	43.9924930818	0.29513371916
04D3kr	0.3373	41.3217710555	0.138055963607
04D3gx	0.91	44.3268198751	0.270806993269
04D3ez	0.263	40.6244185037	0.135415118781
04D3cy	0.643	43.0199766985	0.167688951886
04D2iu	0.691	43.0987782021	0.256534768993
04D2fs	0.357	41.4503101861	0.13857499344
04D1aj	0.721	43.1874760163	0.188595219767
03D4gf	0.581	42.7733707088	0.156453875009
03D4dh	0.6268	42.787445377	0.158306777046
03D4cn	0.818	43.4040974169	0.27125777036
03D3cc	0.4627	42.0541814484	0.148626981409
03D3aw	0.449	42.0196027616	0.158124901298
03D1fl	0.688	43.0704958563	0.166956993834
03D1cm	0.87	44.2406074622	0.281601232201
03D1au	0.5043	42.365523828	0.15061141667
b010	0.591	43.2254104475	0.308183442634
b013	0.426	41.7735214129	0.22595475705
b016	0.329	41.3426796309	0.273050416654
d058	0.583	42.4054033796	0.288536338632
d084	0.519	43.0843340799	0.316956305777
d085	0.401	41.7052599054	0.23053144449
d086	0.205	39.9080744849	0.219199816494
d087	0.34	41.2288219413	0.229672711685
d089	0.436	41.8946716216	0.217391698785
d093	0.363	41.5682803687	0.20891536552
d097	0.436	41.9353580779	0.2294063655
d117	0.309	41.1833648256	0.238102446996
d149	0.342	41.3961782167	0.215459944632
e020	0.159	39.4107379798	0.246358907571
e029	0.332	41.2676756269	0.240709017167
e108	0.469	42.3702690971	0.283065430909
e132	0.239	40.2574128205	0.205242395733
e136	0.352	41.4318861711	0.225170628892
e138	0.612	42.8246855768	0.284735745242
e140	0.631	42.3865265731	0.245972086709
e147	0.645	42.8351146004	0.23539370649
e148	0.429	41.9059782715	0.216241856053
e149	0.497	42.0884631073	0.222751847877
f011	0.539	42.2377984208	0.243223346147
f041	0.561	42.885843734	0.307329015793
f076	0.41	41.3581075779	0.259435785458
f096	0.412	41.4232510759	0.315186986894
f216	0.599	42.7610577503	0.386382183638
f231	0.619	43.0710915246	0.249438141428
f235	0.422	41.7458788277	0.232044816512
f244	0.54	42.5245932467	0.284960259957
f308	0.401	42.5627722403	0.371779826612
g005	0.218	40.0720006034	0.224122410473
g050	0.633	42.210722156	0.261565759588
g052	0.383	41.6620032351	0.253453216931
g055	0.302	41.2957407355	0.275320135034
g097	0.34	41.0820238262	0.232764787176
g120	0.51	41.8887223665	0.227776883863
g133	0.421	42.1362463861	0.325882220619
g142	0.399	41.4864269384	0.296231218043
g160	0.493	42.1528623126	0.265794738732
g240	0.687	43.0153077416	0.286826360161
h300	0.687	42.8464372814	0.274033552724
h319	0.495	42.259591209	0.233155755193
h323	0.603	42.657813727	0.280738355979
h342	0.421	42.1973742088	0.23465390113
h359	0.348	41.5970773005	0.218430762841
h363	0.213	40.1001985435	0.225411924471
h364	0.344	41.1905064352	0.210577314192
k396	0.271	40.5328864644	0.217182931008
k411	0.564	42.3924561345	0.296179216596
k425	0.274	40.7263236177	0.209762707255
k429	0.181	39.6956112205	0.229723298662
k430	0.582	43.1797675167	0.327843886551
k441	0.68	42.9107934322	0.292732159101
k448	0.401	41.9343745013	0.336024813008
k485	0.416	41.5401633967	0.304687254477
m027	0.286	41.2113198625	0.260077754247
m034	0.562	43.069622149	0.336087850286
m043	0.266	40.3605248738	0.2525260008
m062	0.314	41.2482461469	0.243685251902
m138	0.581	43.6987176723	0.394367550265
m158	0.463	41.9498405771	0.268565103689
m193	0.341	41.0072769026	0.225338954944
n256	0.631	42.8981977617	0.235138397674
n258	0.522	42.6951558939	0.248621683092
n263	0.368	41.4880607389	0.207836005267
n278	0.309	40.876793648	0.215775825102
n285	0.528	42.3751743659	0.303416211397
n404	0.216	40.4037818654	0.217189018845
p455	0.284	40.8493617042	0.207444974165
p524	0.508	42.2037743798	0.232554896589
p528	0.781	43.4540256112	0.325104262678
p534	0.613	42.6305005668	0.261568700364
1999fw	0.278	40.5752670828	0.20080587099
1999fn	0.477	42.0650099983	0.185467817051
1999fm	0.95	43.6483165605	0.30169867661
1999fk	1.057	44.1666838278	0.240606195136
1999fj	0.816	43.7075622463	0.466035003635
1999ff	0.455	42.3383621215	0.232259103398
04Eag	1.02	44.2946061494	0.208732914262
04Gre	1.14	44.2601276384	0.216820067565
04Man	0.854	43.6206227915	0.213134015411
04Mcg	1.37	45.0317825245	0.244915950922
04Omb	0.975	44.2680083865	0.198885573363
04Pat	0.97	44.481706307	0.282255398884
04Rak	0.74	43.3016559562	0.183311419886
04Sas	1.39	44.8354256258	0.238383165249
04Yow	0.46	42.143982369	0.196808697491
05Fer	1.02	44.0808776922	0.2262922033
05Gab	1.12	44.438447316	0.21187088553
05Lan	1.23	44.9361444895	0.222899260788
05Red	1.19	44.2836832301	0.236655407187
05Spo	0.839	43.4104143734	0.209549982904
05Str	1.01	44.835860554	0.322525273833
05Zwi	0.521	42.387525323	0.184037573567
2002dc	0.475	42.1139203511	0.248548172881
2002dd	0.95	43.8364762181	0.222117064104
2002fw	1.3	44.8687556563	0.217324926249
2002fx	1.4	42.9259149014	1.07792101581
2002hp	1.305	44.6420998553	0.249576425145
2002kc	0.216	40.5426584948	0.231050242645
2002kd	0.735	43.1000774659	0.185908921392
2002ki	1.14	44.2011896159	0.364467879127
2003aj	1.307	45.1191615825	0.265400797402
2003az	1.265	44.8535903247	0.224124266884
2003bd	0.67	43.1550267844	0.186583218843
2003be	0.64	42.9104214351	0.186744572784
2003dy	1.34	45.0024532701	0.267856909216
2003eq	0.84	43.5102466754	0.194732639155
2003XX	0.935	43.5500467052	0.215358476354
2001cw	0.953	44.2912529866	0.971680645776
2001gn	1.124	44.5764033273	0.198690905622
2001go	0.552	42.5302511229	0.105933336834
2001gq	0.671	42.9914166016	0.121926562564
2001gy	0.511	42.388163454	0.0899118005512
2001hb	1.03	44.2516558833	0.142160782046
