    0.11319E-10    0.10180E-11   -0.43403E-11   -0.23114E-11    0.24857E-12   -0.11396E-11    0.85076E-12   -0.77333E-15    0.11806E-10    0.74605E-11    0.10934E-09    0.54353E-11    0.18931E-11    0.18082E-11    0.57379E-12    0.15687E-12   -0.20038E-10    0.36058E-11   -0.83074E-12    0.13778E-11    0.12687E-11    0.88386E-12   -0.48481E-12   -0.17820E-12    0.93098E-12   -0.61309E-11   -0.14526E-11    0.17031E-11    0.10724E-11   -0.12602E-11    0.37747E-12    0.47838E-13    0.21175E-10   -0.22594E-10   -0.13665E-10    0.40530E-12    0.25453E-11   -0.18637E-11    0.39393E-13   -0.13245E-12   -0.13885E-10   -0.10275E-10    0.92854E-11   -0.33432E-11   -0.44851E-12    0.61440E-13    0.50445E-12   -0.10438E-11
    0.18574E-10    0.27350E-12   -0.14041E-11   -0.14458E-11   -0.21556E-11   -0.89649E-12   -0.41348E-12    0.30388E-12    0.59399E-11   -0.38000E-11    0.54353E-11    0.46657E-10    0.28479E-12    0.16246E-11    0.66908E-12   -0.31253E-12    0.14514E-10    0.35874E-11    0.41947E-11   -0.17649E-12   -0.33498E-12   -0.63828E-12    0.29030E-12   -0.34807E-12    0.37984E-11    0.67191E-12   -0.81445E-12    0.20614E-11   -0.11812E-11    0.87359E-13    0.14524E-12    0.13765E-12    0.78818E-11    0.58554E-11    0.37860E-11    0.22028E-12   -0.57079E-12    0.35581E-12   -0.86333E-12   -0.59527E-12    0.80529E-11    0.14380E-11    0.60107E-11   -0.16504E-11    0.91733E-12   -0.18200E-11   -0.10843E-11    0.26962E-12
    0.14573E-11    0.76485E-11    0.36471E-11    0.10977E-11    0.86181E-12    0.21509E-13    0.83543E-12   -0.24406E-12    0.85165E-12    0.31074E-13    0.18931E-11    0.28479E-12    0.21361E-10    0.81112E-12    0.68326E-12    0.45367E-13    0.68529E-11    0.44299E-11    0.75253E-12    0.20664E-11    0.11227E-11    0.56174E-12    0.81084E-12    0.19556E-12    0.50679E-11   -0.40881E-11    0.92152E-12   -0.77108E-12    0.80091E-12    0.18577E-11    0.53820E-12    0.15009E-12    0.82245E-11    0.66997E-11    0.52071E-11    0.41653E-11    0.18126E-11   -0.64802E-12    0.25655E-12    0.14886E-12    0.42996E-11    0.29777E-11    0.47912E-11   -0.78927E-12   -0.34234E-12    0.78763E-12    0.86064E-12    0.13716E-12
    0.77103E-11    0.26777E-11    0.47271E-11    0.16960E-11   -0.45297E-12    0.83338E-12    0.33437E-12    0.89539E-13   -0.30483E-12    0.87805E-12    0.18082E-11    0.16246E-11    0.81112E-12    0.83055E-11    0.43110E-12   -0.11126E-12    0.12630E-11    0.35668E-11    0.15384E-11    0.10864E-11   -0.18379E-12   -0.12052E-12    0.25549E-12   -0.17818E-12    0.74959E-11    0.51504E-12    0.60727E-13    0.30429E-12    0.82024E-12    0.69481E-12    0.17125E-12    0.25435E-12    0.62937E-11    0.18391E-13   -0.17672E-12   -0.17367E-11    0.29629E-12   -0.67076E-12    0.86357E-13   -0.63996E-12   -0.51432E-11   -0.54311E-12    0.44688E-11   -0.72265E-13    0.85596E-12   -0.16266E-12    0.11379E-12    0.28751E-13
    0.36806E-11    0.28041E-11    0.20086E-11    0.21254E-11    0.50528E-12    0.46728E-12    0.17888E-12    0.18173E-12    0.64655E-12    0.13569E-11    0.57379E-12    0.66908E-12    0.68326E-12    0.43110E-12    0.38177E-11    0.99828E-13    0.40309E-11    0.39872E-11    0.39064E-11    0.21410E-11    0.59943E-12    0.56892E-12   -0.14363E-12    0.58726E-13   -0.22462E-11   -0.61773E-12   -0.11238E-12   -0.19039E-12    0.19515E-12    0.32698E-12    0.55366E-12    0.18001E-12    0.53109E-11    0.26138E-11    0.34328E-11    0.14907E-11    0.13147E-11    0.22774E-12    0.76304E-12    0.35869E-12    0.28360E-11    0.19163E-11    0.15494E-11    0.66295E-12    0.56021E-12    0.27258E-12    0.34511E-12    0.38576E-12
    0.14540E-11    0.13130E-11    0.13623E-11    0.11414E-11    0.12984E-11    0.32715E-12   -0.57755E-13   -0.99445E-13    0.14099E-12    0.13197E-11    0.15687E-12   -0.31253E-12    0.45367E-13   -0.11126E-12    0.99828E-13    0.16637E-11    0.29470E-11    0.17764E-11    0.12042E-11    0.13990E-11    0.94942E-12    0.79175E-12    0.36298E-13    0.83457E-13    0.15884E-11    0.33205E-12    0.65638E-12   -0.63957E-14    0.26066E-12    0.52803E-12    0.22354E-12    0.35953E-12    0.92345E-12    0.18291E-11    0.10232E-11    0.12768E-11    0.56060E-12    0.25704E-12    0.45532E-12    0.35025E-12   -0.35335E-12    0.85526E-13   -0.12198E-11    0.11140E-12    0.37706E-12    0.55849E-12    0.83604E-13    0.31456E-12
    0.99613E-11    0.29096E-10    0.28010E-10    0.91123E-11    0.10499E-10    0.21476E-11    0.38781E-12    0.49984E-11    0.32297E-11    0.11103E-10   -0.20038E-10    0.14514E-10    0.68529E-11    0.12630E-11    0.40309E-11    0.29470E-11    0.57673E-09    0.39514E-10    0.34339E-10    0.26926E-10    0.15614E-10    0.96540E-11    0.25451E-11    0.46678E-11    0.21299E-10    0.16830E-10    0.16046E-11    0.81081E-11    0.12531E-10    0.63803E-11    0.51448E-11    0.15909E-11    0.14852E-09    0.76138E-10    0.55186E-10    0.16813E-10    0.22359E-10    0.67783E-11    0.56681E-11    0.47941E-11   -0.42091E-10    0.22634E-10    0.59198E-11   -0.25164E-11    0.78434E-11    0.52142E-11    0.28999E-11    0.62299E-11
    0.65735E-10    0.33062E-10    0.23965E-10    0.22130E-10    0.11609E-10    0.57945E-11    0.35190E-11    0.46544E-11    0.19206E-11    0.36126E-11    0.36058E-11    0.35874E-11    0.44299E-11    0.35668E-11    0.39872E-11    0.17764E-11    0.39514E-10    0.21167E-09    0.24807E-10    0.14983E-10    0.13227E-10    0.69267E-11    0.45757E-11    0.37945E-11   -0.25620E-11   -0.21657E-11    0.56885E-12    0.55855E-12    0.27319E-11    0.44556E-11    0.26265E-11    0.11513E-11    0.70424E-10    0.56367E-10    0.27396E-10    0.21303E-10    0.15954E-10    0.37776E-11    0.94017E-11    0.40515E-11    0.95933E-11   -0.11956E-10    0.83285E-11   -0.31408E-11    0.22440E-11    0.22195E-11    0.32718E-11    0.19977E-11
    0.39036E-10    0.65987E-11    0.17917E-10    0.14597E-10    0.82916E-11    0.59118E-11    0.32206E-11    0.25899E-11   -0.14944E-11    0.10692E-11   -0.83074E-12    0.41947E-11    0.75253E-12    0.15384E-11    0.39064E-11    0.12042E-11    0.34339E-10    0.24807E-10    0.96521E-10    0.20805E-10    0.67611E-11    0.66097E-11    0.56257E-11    0.43155E-11    0.79112E-11   -0.87082E-11   -0.81917E-12    0.30650E-11    0.21309E-11    0.42897E-11    0.22146E-11    0.16405E-11    0.32964E-10    0.16363E-10    0.35512E-10    0.16032E-10    0.14554E-10    0.99546E-11    0.87194E-11    0.51589E-11    0.14160E-10    0.11522E-10    0.52094E-11    0.30543E-11    0.65126E-11    0.81357E-12    0.30737E-11    0.27245E-11
    0.22835E-10    0.10089E-10    0.88176E-11    0.86909E-11    0.86977E-11    0.51052E-11    0.36655E-11    0.20885E-11    0.42897E-11   -0.32365E-11    0.13778E-11   -0.17649E-12    0.20664E-11    0.10864E-11    0.21410E-11    0.13990E-11    0.26926E-10    0.14983E-10    0.20805E-10    0.43665E-10    0.11385E-10    0.65122E-11    0.53350E-11    0.36044E-11    0.52867E-11   -0.25078E-11    0.39752E-11   -0.22092E-12    0.16660E-11    0.12331E-11    0.19593E-11    0.11092E-11    0.34172E-10    0.18418E-10    0.23423E-10    0.18010E-10    0.15260E-10    0.88157E-11    0.78375E-11    0.59539E-11    0.86487E-12    0.24006E-12    0.22824E-11    0.42518E-11    0.40382E-11    0.31729E-11    0.21947E-11    0.17275E-11
    0.11450E-10    0.82721E-11    0.54059E-11    0.53353E-11    0.57916E-11    0.37151E-11    0.23765E-11    0.19219E-11    0.68316E-11   -0.13029E-11    0.12687E-11   -0.33498E-12    0.11227E-11   -0.18379E-12    0.59943E-12    0.94942E-12    0.15614E-10    0.13227E-10    0.67611E-11    0.11385E-10    0.19891E-10    0.53788E-11    0.39848E-11    0.29783E-11    0.31082E-11   -0.22695E-11    0.23333E-11    0.17752E-11    0.12193E-11    0.84138E-12    0.12196E-11    0.79878E-12    0.15824E-10    0.20395E-10    0.15871E-10    0.13112E-10    0.99631E-11    0.64324E-11    0.61391E-11    0.44030E-11    0.16749E-11   -0.43860E-11    0.14947E-11    0.64600E-14    0.10995E-11    0.24353E-12    0.14531E-11    0.11534E-11
   -0.26699E-11    0.41634E-11    0.46861E-11    0.59684E-11    0.43216E-11    0.40735E-11    0.29919E-11    0.23584E-11    0.55410E-11   -0.23771E-11    0.88386E-12   -0.63828E-12    0.56174E-12   -0.12052E-12    0.56892E-12    0.79175E-12    0.96540E-11    0.69267E-11    0.66097E-11    0.65122E-11    0.53788E-11    0.97523E-11    0.37360E-11    0.29107E-11    0.32087E-11   -0.13759E-11    0.10997E-11   -0.33072E-12    0.74234E-12    0.50129E-12    0.26858E-12    0.48182E-12    0.70345E-11    0.11799E-10    0.11484E-10    0.71171E-11    0.76090E-11    0.61280E-11    0.50626E-11    0.36545E-11   -0.93493E-11   -0.33360E-11    0.14488E-11   -0.75103E-12    0.11509E-11    0.21492E-12    0.44374E-13    0.96171E-12
    0.27053E-11    0.47826E-11    0.34955E-11    0.44132E-11    0.28573E-11    0.31374E-11    0.27928E-11    0.21314E-11    0.43969E-11   -0.18398E-11   -0.48481E-12    0.29030E-12    0.81084E-12    0.25549E-12   -0.14363E-12    0.36298E-13    0.25451E-11    0.45757E-11    0.56257E-11    0.53350E-11    0.39848E-11    0.37360E-11    0.54444E-11    0.29149E-11    0.58626E-11   -0.71574E-12    0.18489E-11    0.79474E-13    0.14379E-12    0.16800E-12    0.17470E-12    0.43659E-13    0.44282E-11    0.83603E-11    0.83892E-11    0.55630E-11    0.59669E-11    0.44384E-11    0.45845E-11    0.35283E-11    0.10730E-11   -0.21495E-11    0.13584E-11   -0.39987E-12    0.37951E-12    0.28563E-12    0.20635E-12    0.17808E-12
   -0.12368E-11    0.22803E-11    0.14698E-11    0.29368E-11    0.22406E-11    0.22345E-11    0.19557E-11    0.22459E-11    0.50816E-11   -0.86582E-12   -0.17820E-12   -0.34807E-12    0.19556E-12   -0.17818E-12    0.58726E-13    0.83457E-13    0.46678E-11    0.37945E-11    0.43155E-11    0.36044E-11    0.29783E-11    0.29107E-11    0.29149E-11    0.36511E-11    0.17893E-11   -0.97288E-12    0.13792E-11   -0.36196E-12   -0.13668E-12    0.26800E-12    0.39804E-13   -0.28066E-13    0.79071E-11    0.57869E-11    0.54348E-11    0.40139E-11    0.40626E-11    0.34953E-11    0.38678E-11    0.38788E-11   -0.12959E-11   -0.14568E-11   -0.83081E-12   -0.45865E-12   -0.29119E-12    0.20046E-12    0.10695E-12   -0.94971E-13
    0.78210E-11    0.17022E-10    0.15278E-10    0.36442E-11    0.14019E-11    0.35845E-11    0.22754E-11   -0.11138E-11   -0.26783E-10   -0.10202E-11    0.93098E-12    0.37984E-11    0.50679E-11    0.74959E-11   -0.22462E-11    0.15884E-11    0.21299E-10   -0.25620E-11    0.79112E-11    0.52867E-11    0.31082E-11    0.32087E-11    0.58626E-11    0.17893E-11    0.49796E-09    0.15968E-10    0.48455E-11   -0.92524E-12    0.31774E-11    0.48174E-12    0.14357E-11    0.99645E-12    0.45959E-10   -0.16442E-10    0.28424E-10    0.80343E-11    0.10027E-10    0.10371E-10    0.65891E-11    0.64619E-11    0.65062E-10   -0.12954E-10   -0.69880E-11   -0.15469E-10    0.63305E-11    0.11436E-11   -0.11444E-11    0.11273E-11
   -0.10754E-11   -0.44501E-12    0.88647E-11   -0.25093E-11   -0.21821E-11    0.23306E-11   -0.89903E-12    0.55214E-12    0.52627E-11    0.13324E-10   -0.61309E-11    0.67191E-12   -0.40881E-11    0.51504E-12   -0.61773E-12    0.33205E-12    0.16830E-10   -0.21657E-11   -0.87082E-11   -0.25078E-11   -0.22695E-11   -0.13759E-11   -0.71574E-12   -0.97288E-12    0.15968E-10    0.19443E-09    0.52305E-11    0.33190E-11    0.29205E-12    0.67310E-12   -0.78819E-12   -0.13416E-12   -0.28473E-11    0.46229E-11   -0.17095E-10    0.35318E-11   -0.56026E-11   -0.22710E-11   -0.42665E-11   -0.50641E-12    0.21962E-10   -0.19945E-10   -0.79367E-11   -0.97957E-12   -0.51220E-12    0.28082E-11   -0.22879E-11    0.59177E-12
    0.95806E-11    0.43677E-11   -0.15867E-12    0.14022E-11    0.42738E-11    0.13607E-11    0.40413E-12    0.11971E-11    0.72047E-11   -0.39739E-11   -0.14526E-11   -0.81445E-12    0.92152E-12    0.60727E-13   -0.11238E-12    0.65638E-12    0.16046E-11    0.56885E-12   -0.81917E-12    0.39752E-11    0.23333E-11    0.10997E-11    0.18489E-11    0.13792E-11    0.48455E-11    0.52305E-11    0.70619E-10    0.98095E-12   -0.22498E-11    0.17333E-12    0.90153E-13    0.19885E-12    0.14668E-10   -0.18170E-11    0.31184E-11   -0.42870E-11    0.91130E-12    0.84627E-12    0.13153E-12    0.13491E-11    0.32894E-10   -0.85284E-11   -0.29332E-11   -0.24286E-11   -0.20505E-11    0.28027E-11    0.13040E-11    0.59133E-13
    0.46234E-12   -0.23044E-11    0.16076E-12   -0.27374E-11   -0.33604E-12    0.96689E-12   -0.61944E-12   -0.47977E-12   -0.56553E-12   -0.11446E-11    0.17031E-11    0.20614E-11   -0.77108E-12    0.30429E-12   -0.19039E-12   -0.63957E-14    0.81081E-11    0.55855E-12    0.30650E-11   -0.22092E-12    0.17752E-11   -0.33072E-12    0.79474E-13   -0.36196E-12   -0.92524E-12    0.33190E-11    0.98095E-12    0.29266E-10    0.57308E-12   -0.74301E-13    0.54039E-12    0.79676E-13    0.71474E-11    0.39327E-11    0.44351E-15    0.28133E-11    0.17043E-11    0.13769E-11   -0.24946E-12   -0.17751E-13    0.43110E-11   -0.57834E-11    0.11520E-11    0.17237E-11   -0.10212E-12    0.16573E-11    0.23428E-12    0.72939E-12
    0.55181E-11    0.40106E-11    0.55222E-11    0.82555E-12    0.17740E-11    0.11999E-11    0.28005E-12    0.14918E-12   -0.11205E-11    0.12623E-11    0.10724E-11   -0.11812E-11    0.80091E-12    0.82024E-12    0.19515E-12    0.26066E-12    0.12531E-10    0.27319E-11    0.21309E-11    0.16660E-11    0.12193E-11    0.74234E-12    0.14379E-12   -0.13668E-12    0.31774E-11    0.29205E-12   -0.22498E-11    0.57308E-12    0.12745E-10    0.12411E-12    0.29972E-12    0.64639E-12    0.59874E-11    0.27389E-11    0.21670E-11    0.93216E-12    0.29019E-12    0.54926E-12    0.16001E-13    0.23387E-12    0.11392E-11    0.11514E-11    0.54441E-12   -0.14951E-11    0.21662E-11    0.71270E-12    0.10890E-12    0.43140E-12
    0.45324E-11    0.35923E-11    0.23179E-11    0.20257E-11   -0.20390E-12   -0.38310E-13   -0.40292E-13    0.12044E-12   -0.10347E-11    0.31459E-11   -0.12602E-11    0.87359E-13    0.18577E-11    0.69481E-12    0.32698E-12    0.52803E-12    0.63803E-11    0.44556E-11    0.42897E-11    0.12331E-11    0.84138E-12    0.50129E-12    0.16800E-12    0.26800E-12    0.48174E-12    0.67310E-12    0.17333E-12   -0.74301E-13    0.12411E-12    0.51851E-11    0.38386E-12    0.23952E-12    0.40253E-12    0.34177E-11    0.57002E-11    0.29020E-11    0.15218E-11   -0.29993E-12    0.84567E-12    0.62304E-12   -0.65376E-12    0.22459E-11    0.20484E-11    0.45273E-12   -0.73443E-13    0.10076E-11    0.36594E-12    0.20535E-12
    0.33549E-12    0.29121E-11    0.11978E-11    0.12233E-11    0.97805E-13    0.12116E-12    0.18276E-12   -0.44434E-13   -0.41316E-12   -0.22221E-11    0.37747E-12    0.14524E-12    0.53820E-12    0.17125E-12    0.55366E-12    0.22354E-12    0.51448E-11    0.26265E-11    0.22146E-11    0.19593E-11    0.12196E-11    0.26858E-12    0.17470E-12    0.39804E-13    0.14357E-11   -0.78819E-12    0.90153E-13    0.54039E-12    0.29972E-12    0.38386E-12    0.23458E-11    0.16825E-12    0.28093E-11    0.23605E-11    0.33581E-11    0.19854E-11    0.17743E-11    0.10208E-12    0.62151E-12    0.25400E-12    0.24881E-11    0.19316E-11    0.13845E-11    0.33157E-12    0.46804E-12    0.18076E-12    0.57227E-12    0.62009E-13
    0.12344E-11    0.18360E-11    0.17285E-11    0.59364E-12    0.82134E-12    0.28392E-12    0.30886E-13   -0.21363E-12    0.19198E-11    0.42565E-13    0.47838E-13    0.13765E-12    0.15009E-12    0.25435E-12    0.18001E-12    0.35953E-12    0.15909E-11    0.11513E-11    0.16405E-11    0.11092E-11    0.79878E-12    0.48182E-12    0.43659E-13   -0.28066E-13    0.99645E-12   -0.13416E-12    0.19885E-12    0.79676E-13    0.64639E-12    0.23952E-12    0.16825E-12    0.11423E-11    0.12437E-11   -0.53510E-12    0.25080E-11    0.15417E-11    0.12283E-11    0.53069E-12    0.10227E-12   -0.13995E-13    0.12944E-11    0.49844E-14   -0.71738E-13    0.36666E-12    0.54069E-12    0.16875E-12    0.15663E-12    0.48606E-12
    0.13951E-10    0.38303E-10    0.19886E-10    0.19283E-11    0.10814E-10    0.28513E-11    0.62770E-12    0.46003E-11    0.78975E-10    0.41274E-10    0.21175E-10    0.78818E-11    0.82245E-11    0.62937E-11    0.53109E-11    0.92345E-12    0.14852E-09    0.70424E-10    0.32964E-10    0.34172E-10    0.15824E-10    0.70345E-11    0.44282E-11    0.79071E-11    0.45959E-10   -0.28473E-11    0.14668E-10    0.71474E-11    0.59874E-11    0.40253E-12    0.28093E-11    0.12437E-11    0.13417E-08    0.83572E-10    0.77509E-10    0.36031E-10    0.49731E-10    0.33754E-10    0.19348E-10    0.13915E-10   -0.85687E-10   -0.27220E-11    0.38801E-10    0.81727E-11    0.18353E-10    0.52147E-11    0.49765E-11    0.96972E-11
    0.31321E-10    0.75287E-11    0.15098E-10    0.14158E-10    0.54604E-11    0.70943E-11    0.11590E-11    0.48010E-11    0.32790E-10    0.19617E-10   -0.22594E-10    0.58554E-11    0.66997E-11    0.18391E-13    0.26138E-11    0.18291E-11    0.76138E-10    0.56367E-10    0.16363E-10    0.18418E-10    0.20395E-10    0.11799E-10    0.83603E-11    0.57869E-11   -0.16442E-10    0.46229E-11   -0.18170E-11    0.39327E-11    0.27389E-11    0.34177E-11    0.23605E-11   -0.53510E-12    0.83572E-10    0.53630E-09    0.73110E-10    0.21826E-10    0.34320E-10    0.10867E-10    0.17337E-10    0.14314E-10   -0.25217E-10    0.13534E-10    0.15701E-10    0.85572E-11    0.13066E-10    0.79874E-11    0.23901E-11    0.52017E-11
    0.12975E-10    0.25066E-10    0.82069E-11    0.12121E-10    0.59540E-11    0.69666E-11    0.29855E-11    0.18711E-11   -0.89307E-12   -0.17932E-10   -0.13665E-10    0.37860E-11    0.52071E-11   -0.17672E-12    0.34328E-11    0.10232E-11    0.55186E-10    0.27396E-10    0.35512E-10    0.23423E-10    0.15871E-10    0.11484E-10    0.83892E-11    0.54348E-11    0.28424E-10   -0.17095E-10    0.31184E-11    0.44351E-15    0.21670E-11    0.57002E-11    0.33581E-11    0.25080E-11    0.77509E-10    0.73110E-10    0.25162E-09    0.41459E-10    0.36084E-10    0.22331E-10    0.16523E-10    0.10043E-10    0.34929E-10    0.71450E-11    0.23843E-10    0.22461E-11    0.11644E-11    0.47639E-11    0.32118E-11    0.46804E-11
