# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin9_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #9 (ell~317.4)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
 61   1.77e-07   7.00e-08   1.10e-04   2.75e-04
 62   1.68e-07   7.18e-08   9.99e-05   2.86e-04
 63   1.66e-07   4.97e-08   9.37e-05   3.11e-04
 64   1.81e-07   1.24e-07   1.05e-04   2.84e-04
 65   1.93e-07   1.16e-07   1.09e-04   2.84e-04
 66   1.96e-07   5.21e-08   1.03e-04   2.86e-04
 67   1.95e-07   1.90e-08   9.30e-05   2.78e-04
 68   1.95e-07   2.87e-08   8.85e-05   3.02e-04
 69   2.01e-07   6.22e-08   9.42e-05   2.50e-04
 70   2.00e-07   5.32e-08   9.48e-05   2.99e-04
 71   2.00e-07   -7.82e-09   8.38e-05   2.80e-04
 72   2.30e-07   3.22e-08   8.96e-05   3.09e-04
 73   2.03e-07   1.27e-08   8.86e-05   2.96e-04
 74   2.28e-07   -3.08e-08   9.11e-05   3.04e-04
 75   2.40e-07   1.75e-08   9.09e-05   2.88e-04
 76   2.25e-07   3.27e-08   9.59e-05   2.79e-04
 77   2.31e-07   -5.87e-08   1.06e-04   3.16e-04
 78   2.37e-07   8.96e-10   9.65e-05   2.87e-04
 79   2.34e-07   1.08e-08   9.43e-05   2.97e-04
 80   2.40e-07   4.79e-08   9.29e-05   3.01e-04
 81   2.52e-07   -4.95e-08   9.32e-05   3.15e-04
 82   2.54e-07   -9.08e-09   1.02e-04   3.07e-04
 83   2.46e-07   3.90e-08   9.34e-05   2.94e-04
 84   2.51e-07   -9.88e-08   8.86e-05   3.38e-04
 85   2.53e-07   9.16e-08   9.33e-05   3.17e-04
 86   2.64e-07   7.87e-09   9.53e-05   3.29e-04
 87   2.66e-07   -4.61e-08   9.16e-05   3.57e-04
 88   2.52e-07   -8.20e-08   9.05e-05   3.13e-04
 89   2.64e-07   3.50e-08   9.41e-05   3.19e-04
 90   2.87e-07   -1.76e-08   9.89e-05   3.54e-04
 91   2.60e-07   3.84e-09   9.20e-05   3.24e-04
 92   2.61e-07   -1.47e-08   8.36e-05   3.48e-04
 93   2.68e-07   1.27e-08   8.02e-05   3.48e-04
 94   2.55e-07   -7.74e-09   8.10e-05   3.39e-04
 95   2.99e-07   6.79e-08   8.72e-05   3.45e-04
 96   2.79e-07   2.02e-08   8.85e-05   3.38e-04
 97   2.82e-07   -1.92e-08   9.05e-05   3.04e-04
 98   2.88e-07   1.82e-08   8.22e-05   2.96e-04
 99   3.09e-07   -3.74e-08   8.88e-05   3.08e-04
100   2.91e-07   3.83e-08   8.53e-05   3.02e-04
101   2.70e-07   -5.98e-10   8.49e-05   3.05e-04
102   2.90e-07   -4.91e-08   8.02e-05   2.97e-04
103   2.91e-07   -4.13e-08   9.01e-05   2.77e-04
104   2.98e-07   -2.89e-08   8.90e-05   3.20e-04
105   2.91e-07   -4.08e-08   9.18e-05   3.13e-04
106   2.91e-07   -1.46e-08   8.60e-05   3.02e-04
107   2.90e-07   -7.68e-08   8.81e-05   3.53e-04
108   2.91e-07   -4.08e-08   1.00e-04   3.52e-04
109   2.88e-07   1.11e-09   9.66e-05   3.43e-04
110   2.93e-07   1.86e-09   8.89e-05   3.27e-04
111   3.08e-07   -1.07e-08   9.31e-05   3.34e-04
112   3.05e-07   5.82e-08   1.00e-04   3.41e-04
113   3.18e-07   8.89e-08   1.02e-04   3.28e-04
114   3.34e-07   9.34e-08   1.03e-04   3.57e-04
115   3.30e-07   1.13e-07   1.06e-04   3.42e-04
116   3.15e-07   9.76e-08   1.02e-04   3.21e-04
117   3.11e-07   3.17e-08   9.18e-05   3.55e-04
118   3.31e-07   5.77e-08   9.90e-05   3.48e-04
119   3.30e-07   9.49e-08   8.65e-05   3.34e-04
120   3.36e-07   9.11e-08   8.81e-05   3.74e-04
121   3.47e-07   1.79e-07   1.01e-04   3.59e-04
122   3.79e-07   9.23e-08   1.01e-04   3.51e-04
123   3.74e-07   1.53e-07   9.23e-05   3.57e-04
124   4.09e-07   1.94e-07   1.05e-04   3.38e-04
125   4.07e-07   1.31e-07   1.09e-04   3.75e-04
126   4.24e-07   7.95e-08   1.01e-04   3.67e-04
127   4.35e-07   8.85e-08   9.69e-05   3.95e-04
128   4.27e-07   1.08e-07   9.48e-05   4.00e-04
129   4.22e-07   1.20e-07   9.38e-05   4.00e-04
130   4.79e-07   1.88e-07   9.92e-05   3.62e-04
131   4.68e-07   1.36e-07   1.04e-04   3.60e-04
132   4.93e-07   1.70e-07   1.07e-04   3.99e-04
133   4.90e-07   8.34e-08   9.94e-05   3.62e-04
134   4.98e-07   1.97e-07   9.58e-05   3.77e-04
135   4.95e-07   8.11e-08   9.67e-05   3.86e-04
136   5.25e-07   1.65e-07   1.00e-04   3.85e-04
137   5.15e-07   1.52e-07   9.29e-05   3.51e-04
138   5.49e-07   1.83e-07   9.35e-05   3.63e-04
139   5.40e-07   1.56e-07   8.86e-05   3.62e-04
140   5.81e-07   1.38e-07   9.72e-05   3.50e-04
141   5.91e-07   2.93e-07   8.97e-05   3.29e-04
142   6.23e-07   2.03e-07   9.71e-05   3.13e-04
143   6.07e-07   3.77e-07   9.82e-05   3.22e-04
144   6.03e-07   2.86e-07   9.02e-05   3.39e-04
145   6.34e-07   4.65e-07   8.72e-05   3.22e-04
146   6.34e-07   4.43e-07   8.33e-05   3.68e-04
147   6.36e-07   3.59e-07   8.34e-05   2.78e-04
148   6.60e-07   4.73e-07   8.31e-05   3.30e-04
149   6.83e-07   5.02e-07   7.70e-05   2.93e-04
150   7.36e-07   4.98e-07   8.68e-05   3.07e-04
151   7.22e-07   5.07e-07   7.51e-05   3.15e-04
152   7.79e-07   5.97e-07   7.70e-05   2.86e-04
153   7.19e-07   5.24e-07   7.66e-05   3.02e-04
154   7.37e-07   4.93e-07   7.43e-05   2.86e-04
155   7.42e-07   5.32e-07   7.65e-05   2.74e-04
156   7.51e-07   6.14e-07   7.23e-05   2.65e-04
157   8.16e-07   6.18e-07   6.86e-05   2.64e-04
158   8.18e-07   5.97e-07   6.70e-05   2.66e-04
159   8.22e-07   7.02e-07   6.55e-05   2.51e-04
160   8.28e-07   6.45e-07   6.12e-05   2.39e-04
161   8.31e-07   6.94e-07   6.34e-05   2.38e-04
162   8.58e-07   7.10e-07   6.08e-05   2.34e-04
163   8.80e-07   7.59e-07   5.61e-05   2.11e-04
164   9.27e-07   7.82e-07   5.91e-05   2.06e-04
165   9.07e-07   7.50e-07   5.47e-05   2.02e-04
166   1.00e-06   7.41e-07   5.64e-05   2.15e-04
167   1.03e-06   7.58e-07   5.64e-05   2.28e-04
168   1.01e-06   7.89e-07   5.42e-05   2.08e-04
169   1.05e-06   8.21e-07   5.27e-05   2.14e-04
170   1.11e-06   8.51e-07   5.20e-05   2.11e-04
171   1.13e-06   8.70e-07   5.19e-05   1.99e-04
172   1.15e-06   8.46e-07   5.24e-05   2.07e-04
173   1.22e-06   8.22e-07   5.31e-05   2.14e-04
174   1.24e-06   8.61e-07   5.36e-05   1.93e-04
175   1.20e-06   8.04e-07   4.43e-05   1.90e-04
176   1.24e-06   8.58e-07   5.09e-05   2.15e-04
177   1.34e-06   9.05e-07   5.19e-05   1.84e-04
178   1.35e-06   9.57e-07   5.12e-05   1.96e-04
179   1.31e-06   9.66e-07   4.39e-05   1.92e-04
180   1.36e-06   1.03e-06   4.59e-05   1.95e-04
181   1.39e-06   1.05e-06   4.70e-05   1.86e-04
182   1.43e-06   1.17e-06   4.76e-05   1.84e-04
183   1.52e-06   1.30e-06   5.01e-05   1.91e-04
184   1.64e-06   1.46e-06   4.64e-05   1.94e-04
185   1.63e-06   1.31e-06   4.90e-05   2.01e-04
186   1.72e-06   1.50e-06   5.19e-05   2.05e-04
187   1.82e-06   1.61e-06   5.40e-05   1.78e-04
188   1.84e-06   1.68e-06   4.75e-05   1.87e-04
189   1.93e-06   1.57e-06   5.10e-05   1.81e-04
190   1.96e-06   1.80e-06   4.75e-05   1.94e-04
191   2.00e-06   1.87e-06   4.44e-05   1.79e-04
192   2.07e-06   1.77e-06   4.41e-05   1.79e-04
193   2.13e-06   1.85e-06   4.61e-05   1.75e-04
194   2.16e-06   1.96e-06   4.60e-05   1.77e-04
195   2.13e-06   1.99e-06   4.34e-05   1.83e-04
196   2.39e-06   2.16e-06   5.09e-05   1.67e-04
197   2.38e-06   2.13e-06   4.91e-05   1.73e-04
198   2.36e-06   2.01e-06   4.14e-05   1.70e-04
199   2.43e-06   2.22e-06   4.28e-05   1.69e-04
200   2.46e-06   2.40e-06   4.19e-05   1.72e-04
201   2.52e-06   2.29e-06   4.67e-05   1.66e-04
202   2.58e-06   2.32e-06   4.26e-05   1.46e-04
203   2.56e-06   2.38e-06   4.19e-05   1.52e-04
204   2.78e-06   2.67e-06   3.99e-05   1.55e-04
205   2.79e-06   2.78e-06   3.90e-05   1.52e-04
206   2.93e-06   2.90e-06   4.19e-05   1.49e-04
207   2.98e-06   2.93e-06   3.62e-05   1.41e-04
208   2.96e-06   2.98e-06   3.77e-05   1.46e-04
209   3.18e-06   3.16e-06   3.64e-05   1.51e-04
210   3.17e-06   3.18e-06   3.67e-05   1.55e-04
211   3.34e-06   3.51e-06   3.71e-05   1.33e-04
212   3.48e-06   3.67e-06   3.67e-05   1.35e-04
213   3.59e-06   3.80e-06   3.77e-05   1.37e-04
214   3.71e-06   3.81e-06   3.87e-05   1.40e-04
215   3.85e-06   4.24e-06   3.86e-05   1.32e-04
216   3.61e-06   3.85e-06   3.45e-05   1.35e-04
217   3.85e-06   4.24e-06   3.57e-05   1.29e-04
218   4.11e-06   4.74e-06   3.79e-05   1.26e-04
219   4.01e-06   4.61e-06   3.63e-05   1.23e-04
220   4.46e-06   5.04e-06   3.67e-05   1.31e-04
221   4.49e-06   5.16e-06   3.37e-05   1.23e-04
222   4.85e-06   5.62e-06   3.48e-05   1.23e-04
223   5.27e-06   6.29e-06   3.89e-05   1.31e-04
224   5.26e-06   6.30e-06   3.75e-05   1.13e-04
225   5.59e-06   6.70e-06   3.73e-05   1.12e-04
226   6.12e-06   7.37e-06   3.73e-05   1.14e-04
227   6.63e-06   8.04e-06   4.03e-05   1.23e-04
228   6.91e-06   8.40e-06   4.07e-05   1.20e-04
229   7.50e-06   9.20e-06   4.01e-05   1.16e-04
230   8.23e-06   1.02e-05   3.93e-05   1.09e-04
231   8.78e-06   1.09e-05   3.88e-05   1.09e-04
232   9.43e-06   1.20e-05   4.10e-05   1.24e-04
233   1.03e-05   1.35e-05   4.56e-05   1.20e-04
234   1.12e-05   1.48e-05   4.49e-05   1.20e-04
235   1.25e-05   1.69e-05   5.01e-05   1.20e-04
236   1.39e-05   1.91e-05   5.21e-05   1.33e-04
237   1.56e-05   2.18e-05   5.56e-05   1.14e-04
238   1.88e-05   2.64e-05   6.33e-05   1.25e-04
239   1.98e-05   2.83e-05   6.61e-05   1.23e-04
240   2.38e-05   3.42e-05   7.12e-05   1.32e-04
241   2.86e-05   4.10e-05   8.10e-05   1.40e-04
242   3.22e-05   4.66e-05   8.66e-05   1.50e-04
243   4.01e-05   5.75e-05   1.03e-04   1.49e-04
244   4.68e-05   6.77e-05   1.17e-04   1.68e-04
245   5.32e-05   7.65e-05   1.26e-04   1.83e-04
246   6.42e-05   9.15e-05   1.48e-04   1.94e-04
247   7.79e-05   1.11e-04   1.73e-04   2.04e-04
248   9.31e-05   1.32e-04   2.00e-04   2.23e-04
249   1.15e-04   1.62e-04   2.39e-04   2.42e-04
250   1.49e-04   2.07e-04   2.98e-04   2.64e-04
251   1.51e-04   2.11e-04   3.02e-04   3.20e-04
252   1.91e-04   2.64e-04   3.69e-04   3.89e-04
253   2.30e-04   3.15e-04   4.32e-04   4.15e-04
254   2.97e-04   4.04e-04   5.46e-04   4.59e-04
255   3.28e-04   4.44e-04   5.97e-04   5.64e-04
256   4.28e-04   5.75e-04   7.60e-04   6.35e-04
257   4.36e-04   5.85e-04   7.72e-04   7.42e-04
258   4.76e-04   6.36e-04   8.33e-04   8.07e-04
259   6.01e-04   7.96e-04   1.03e-03   1.04e-03
260   7.34e-04   9.70e-04   1.25e-03   1.23e-03
261   8.62e-04   1.13e-03   1.44e-03   1.23e-03
262   9.79e-04   1.28e-03   1.62e-03   1.34e-03
263   1.06e-03   1.38e-03   1.74e-03   1.48e-03
264   1.23e-03   1.59e-03   2.00e-03   1.90e-03
265   1.43e-03   1.84e-03   2.30e-03   2.07e-03
266   1.33e-03   1.71e-03   2.13e-03   2.38e-03
267   1.66e-03   2.13e-03   2.63e-03   2.31e-03
268   1.97e-03   2.52e-03   3.10e-03   2.67e-03
269   2.04e-03   2.59e-03   3.18e-03   2.91e-03
270   2.13e-03   2.70e-03   3.32e-03   3.15e-03
271   2.46e-03   3.10e-03   3.78e-03   3.45e-03
272   2.82e-03   3.54e-03   4.31e-03   3.83e-03
273   2.76e-03   3.47e-03   4.20e-03   3.99e-03
274   3.07e-03   3.84e-03   4.64e-03   4.20e-03
275   3.41e-03   4.25e-03   5.13e-03   4.60e-03
276   3.44e-03   4.27e-03   5.12e-03   4.92e-03
277   3.71e-03   4.59e-03   5.49e-03   5.03e-03
278   4.05e-03   5.00e-03   5.96e-03   5.58e-03
279   4.43e-03   5.42e-03   6.43e-03   5.45e-03
280   4.35e-03   5.31e-03   6.27e-03   5.79e-03
281   4.46e-03   5.42e-03   6.39e-03   6.24e-03
282   5.25e-03   6.33e-03   7.39e-03   6.61e-03
283   5.29e-03   6.38e-03   7.45e-03   7.41e-03
284   5.70e-03   6.80e-03   7.86e-03   6.86e-03
285   5.73e-03   6.78e-03   7.80e-03   7.75e-03
286   5.99e-03   7.05e-03   8.07e-03   7.86e-03
287   6.70e-03   7.85e-03   8.94e-03   8.35e-03
288   7.40e-03   8.60e-03   9.72e-03   9.00e-03
289   7.41e-03   8.53e-03   9.57e-03   8.85e-03
290   7.86e-03   8.96e-03   9.96e-03   1.00e-02
291   8.50e-03   9.62e-03   1.06e-02   1.00e-02
292   8.91e-03   1.00e-02   1.10e-02   1.08e-02
293   9.81e-03   1.10e-02   1.19e-02   1.06e-02
294   1.01e-02   1.12e-02   1.21e-02   1.17e-02
295   1.11e-02   1.22e-02   1.30e-02   1.18e-02
296   1.12e-02   1.23e-02   1.31e-02   1.23e-02
297   1.14e-02   1.23e-02   1.30e-02   1.34e-02
298   1.20e-02   1.29e-02   1.35e-02   1.32e-02
299   1.29e-02   1.38e-02   1.44e-02   1.41e-02
300   1.36e-02   1.44e-02   1.50e-02   1.43e-02
301   1.36e-02   1.43e-02   1.47e-02   1.43e-02
302   1.47e-02   1.54e-02   1.58e-02   1.52e-02
303   1.61e-02   1.68e-02   1.71e-02   1.60e-02
304   1.57e-02   1.63e-02   1.66e-02   1.61e-02
305   1.62e-02   1.67e-02   1.69e-02   1.67e-02
306   1.67e-02   1.72e-02   1.72e-02   1.70e-02
307   1.69e-02   1.73e-02   1.72e-02   1.67e-02
308   1.76e-02   1.80e-02   1.79e-02   1.71e-02
309   1.77e-02   1.79e-02   1.77e-02   1.76e-02
310   1.80e-02   1.81e-02   1.78e-02   1.73e-02
311   1.81e-02   1.82e-02   1.79e-02   1.73e-02
312   1.87e-02   1.87e-02   1.83e-02   1.74e-02
313   1.90e-02   1.89e-02   1.83e-02   1.75e-02
314   1.81e-02   1.79e-02   1.74e-02   1.76e-02
315   1.91e-02   1.89e-02   1.83e-02   1.77e-02
316   1.85e-02   1.82e-02   1.75e-02   1.68e-02
317   1.86e-02   1.83e-02   1.75e-02   1.71e-02
318   1.82e-02   1.78e-02   1.70e-02   1.67e-02
319   1.85e-02   1.80e-02   1.71e-02   1.69e-02
320   1.83e-02   1.78e-02   1.68e-02   1.67e-02
321   1.84e-02   1.78e-02   1.68e-02   1.60e-02
322   1.78e-02   1.72e-02   1.61e-02   1.56e-02
323   1.75e-02   1.68e-02   1.58e-02   1.61e-02
324   1.74e-02   1.67e-02   1.55e-02   1.48e-02
325   1.60e-02   1.52e-02   1.42e-02   1.42e-02
326   1.67e-02   1.58e-02   1.46e-02   1.39e-02
327   1.55e-02   1.47e-02   1.36e-02   1.37e-02
328   1.54e-02   1.45e-02   1.34e-02   1.33e-02
329   1.54e-02   1.45e-02   1.32e-02   1.24e-02
330   1.45e-02   1.35e-02   1.23e-02   1.22e-02
331   1.38e-02   1.29e-02   1.17e-02   1.15e-02
332   1.37e-02   1.27e-02   1.15e-02   1.07e-02
333   1.27e-02   1.18e-02   1.06e-02   9.71e-03
334   1.25e-02   1.15e-02   1.03e-02   9.28e-03
335   1.16e-02   1.06e-02   9.49e-03   9.57e-03
336   1.11e-02   1.02e-02   9.00e-03   8.70e-03
337   1.07e-02   9.73e-03   8.58e-03   8.41e-03
338   1.00e-02   9.04e-03   7.94e-03   7.89e-03
339   9.24e-03   8.30e-03   7.24e-03   7.14e-03
340   9.10e-03   8.13e-03   7.06e-03   6.46e-03
341   8.26e-03   7.36e-03   6.36e-03   6.14e-03
342   7.85e-03   6.96e-03   5.98e-03   5.59e-03
343   7.25e-03   6.39e-03   5.46e-03   5.53e-03
344   6.84e-03   6.00e-03   5.11e-03   4.93e-03
345   6.62e-03   5.78e-03   4.89e-03   4.78e-03
346   6.28e-03   5.48e-03   4.62e-03   4.49e-03
347   5.69e-03   4.94e-03   4.15e-03   4.33e-03
348   5.50e-03   4.77e-03   4.00e-03   3.76e-03
349   5.30e-03   4.58e-03   3.83e-03   3.51e-03
350   5.04e-03   4.35e-03   3.63e-03   3.46e-03
351   4.72e-03   4.06e-03   3.39e-03   3.29e-03
352   4.22e-03   3.63e-03   3.02e-03   2.88e-03
353   4.03e-03   3.46e-03   2.87e-03   2.84e-03
354   4.01e-03   3.44e-03   2.86e-03   2.76e-03
355   3.90e-03   3.35e-03   2.79e-03   2.60e-03
356   3.65e-03   3.13e-03   2.61e-03   2.53e-03
357   3.54e-03   3.04e-03   2.53e-03   2.42e-03
358   3.29e-03   2.84e-03   2.36e-03   2.23e-03
359   3.09e-03   2.66e-03   2.22e-03   2.04e-03
360   3.15e-03   2.71e-03   2.26e-03   2.09e-03
361   2.60e-03   2.24e-03   1.87e-03   2.00e-03
362   2.72e-03   2.34e-03   1.95e-03   1.81e-03
363   2.67e-03   2.30e-03   1.92e-03   1.78e-03
364   2.57e-03   2.22e-03   1.85e-03   1.72e-03
365   2.16e-03   1.87e-03   1.56e-03   1.56e-03
366   2.25e-03   1.94e-03   1.61e-03   1.50e-03
367   2.03e-03   1.75e-03   1.46e-03   1.45e-03
368   1.94e-03   1.67e-03   1.39e-03   1.46e-03
369   1.71e-03   1.47e-03   1.22e-03   1.25e-03
370   1.69e-03   1.45e-03   1.21e-03   1.15e-03
371   1.66e-03   1.43e-03   1.18e-03   1.11e-03
372   1.55e-03   1.33e-03   1.10e-03   1.03e-03
373   1.48e-03   1.27e-03   1.05e-03   9.82e-04
374   1.27e-03   1.08e-03   8.97e-04   8.69e-04
375   1.16e-03   9.94e-04   8.21e-04   8.22e-04
376   1.14e-03   9.74e-04   8.03e-04   7.52e-04
377   1.09e-03   9.25e-04   7.62e-04   7.19e-04
378   1.01e-03   8.57e-04   7.05e-04   6.15e-04
379   9.54e-04   8.12e-04   6.68e-04   6.45e-04
380   9.42e-04   8.01e-04   6.60e-04   6.54e-04
381   8.29e-04   7.03e-04   5.77e-04   5.13e-04
382   7.25e-04   6.13e-04   5.01e-04   4.60e-04
383   7.60e-04   6.43e-04   5.26e-04   4.29e-04
384   6.71e-04   5.65e-04   4.62e-04   4.02e-04
385   5.88e-04   4.96e-04   4.05e-04   3.58e-04
386   6.35e-04   5.35e-04   4.36e-04   3.55e-04
387   5.23e-04   4.38e-04   3.56e-04   3.41e-04
388   4.20e-04   3.51e-04   2.85e-04   2.91e-04
389   4.23e-04   3.52e-04   2.85e-04   2.55e-04
390   3.97e-04   3.30e-04   2.67e-04   2.51e-04
391   3.90e-04   3.23e-04   2.61e-04   2.18e-04
392   3.64e-04   3.02e-04   2.44e-04   2.09e-04
393   3.15e-04   2.60e-04   2.09e-04   1.96e-04
394   2.74e-04   2.26e-04   1.81e-04   1.95e-04
395   2.64e-04   2.17e-04   1.73e-04   1.78e-04
396   2.64e-04   2.16e-04   1.73e-04   1.51e-04
397   2.47e-04   2.02e-04   1.61e-04   1.34e-04
398   2.13e-04   1.74e-04   1.38e-04   1.33e-04
399   1.91e-04   1.56e-04   1.24e-04   1.09e-04
400   1.80e-04   1.47e-04   1.16e-04   1.02e-04
401   1.64e-04   1.33e-04   1.05e-04   9.54e-05
402   1.55e-04   1.25e-04   9.84e-05   8.42e-05
403   1.25e-04   1.01e-04   7.92e-05   7.43e-05
404   1.18e-04   9.47e-05   7.43e-05   6.28e-05
405   1.05e-04   8.47e-05   6.67e-05   6.32e-05
406   9.85e-05   7.82e-05   6.10e-05   5.41e-05
407   8.85e-05   7.06e-05   5.52e-05   4.72e-05
408   8.40e-05   6.65e-05   5.17e-05   4.59e-05
409   7.68e-05   6.04e-05   4.67e-05   4.26e-05
410   6.68e-05   5.24e-05   4.05e-05   3.41e-05
411   5.76e-05   4.52e-05   3.49e-05   3.45e-05
412   5.08e-05   3.97e-05   3.06e-05   2.99e-05
413   4.64e-05   3.59e-05   2.75e-05   2.88e-05
414   4.17e-05   3.22e-05   2.47e-05   2.41e-05
415   3.71e-05   2.85e-05   2.18e-05   2.07e-05
416   3.11e-05   2.36e-05   1.79e-05   1.82e-05
417   3.18e-05   2.41e-05   1.82e-05   1.73e-05
418   2.32e-05   1.76e-05   1.34e-05   1.42e-05
419   2.18e-05   1.63e-05   1.23e-05   1.27e-05
420   2.20e-05   1.64e-05   1.23e-05   1.06e-05
421   1.80e-05   1.35e-05   1.02e-05   9.20e-06
422   1.76e-05   1.30e-05   9.67e-06   8.27e-06
423   1.51e-05   1.11e-05   8.35e-06   7.67e-06
424   1.42e-05   1.05e-05   7.88e-06   6.57e-06
425   1.23e-05   8.96e-06   6.69e-06   6.51e-06
426   9.52e-06   6.90e-06   5.18e-06   5.99e-06
427   8.70e-06   6.28e-06   4.75e-06   4.87e-06
428   7.92e-06   5.70e-06   4.32e-06   4.23e-06
429   7.39e-06   5.27e-06   3.95e-06   3.78e-06
430   6.64e-06   4.70e-06   3.53e-06   3.24e-06
431   4.99e-06   3.55e-06   2.72e-06   3.28e-06
432   4.67e-06   3.32e-06   2.55e-06   3.05e-06
433   4.23e-06   2.98e-06   2.29e-06   2.66e-06
434   4.11e-06   2.86e-06   2.20e-06   2.30e-06
435   3.08e-06   2.15e-06   1.70e-06   2.12e-06
436   2.92e-06   2.02e-06   1.59e-06   1.78e-06
437   2.55e-06   1.77e-06   1.42e-06   1.68e-06
438   2.35e-06   1.63e-06   1.31e-06   1.48e-06
439   2.07e-06   1.43e-06   1.16e-06   1.48e-06
440   1.82e-06   1.26e-06   1.04e-06   1.31e-06
441   1.52e-06   1.05e-06   8.89e-07   1.19e-06
442   1.47e-06   1.00e-06   8.53e-07   1.12e-06
443   1.18e-06   8.25e-07   7.31e-07   1.02e-06
444   1.11e-06   7.78e-07   7.03e-07   9.17e-07
445   9.84e-07   6.87e-07   6.26e-07   8.63e-07
446   8.87e-07   6.12e-07   5.61e-07   7.96e-07
447   7.98e-07   5.53e-07   5.18e-07   7.24e-07
