# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin5_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #5 (ell~179.1)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
 62   2.31e-06   3.86e-07   1.15e-04   3.42e-04
 63   2.35e-06   3.42e-07   1.08e-04   3.59e-04
 64   2.41e-06   5.91e-07   1.20e-04   3.21e-04
 65   2.54e-06   7.31e-07   1.25e-04   3.30e-04
 66   2.71e-06   7.25e-07   1.19e-04   3.44e-04
 67   2.88e-06   6.63e-07   1.05e-04   3.18e-04
 68   2.92e-06   6.20e-07   9.67e-05   3.43e-04
 69   2.77e-06   6.30e-07   1.03e-04   2.77e-04
 70   2.74e-06   5.96e-07   1.08e-04   3.29e-04
 71   3.04e-06   6.07e-07   9.96e-05   3.18e-04
 72   3.26e-06   1.01e-06   9.74e-05   3.56e-04
 73   3.25e-06   7.31e-07   9.96e-05   3.39e-04
 74   3.49e-06   9.61e-07   1.01e-04   3.37e-04
 75   3.48e-06   1.14e-06   1.01e-04   2.89e-04
 76   3.75e-06   9.04e-07   1.05e-04   3.06e-04
 77   3.69e-06   1.12e-06   1.08e-04   3.21e-04
 78   3.57e-06   1.43e-06   1.01e-04   3.03e-04
 79   3.60e-06   1.34e-06   9.91e-05   3.19e-04
 80   3.81e-06   1.60e-06   9.57e-05   2.96e-04
 81   3.92e-06   1.79e-06   9.07e-05   3.19e-04
 82   4.14e-06   2.02e-06   1.01e-04   3.14e-04
 83   3.75e-06   1.88e-06   9.06e-05   3.05e-04
 84   3.99e-06   1.99e-06   8.78e-05   3.37e-04
 85   4.08e-06   2.25e-06   8.74e-05   3.08e-04
 86   4.26e-06   2.51e-06   9.11e-05   3.41e-04
 87   4.52e-06   2.51e-06   9.05e-05   3.58e-04
 88   4.24e-06   2.84e-06   8.86e-05   3.21e-04
 89   4.48e-06   2.81e-06   9.12e-05   3.13e-04
 90   4.93e-06   3.19e-06   9.76e-05   3.51e-04
 91   4.50e-06   3.01e-06   8.77e-05   3.18e-04
 92   4.66e-06   2.95e-06   7.81e-05   3.11e-04
 93   4.82e-06   3.34e-06   7.65e-05   3.07e-04
 94   4.66e-06   3.15e-06   7.45e-05   3.12e-04
 95   5.08e-06   3.55e-06   8.09e-05   2.99e-04
 96   5.04e-06   3.52e-06   7.98e-05   3.04e-04
 97   5.23e-06   4.00e-06   7.64e-05   2.59e-04
 98   5.36e-06   3.99e-06   7.43e-05   2.59e-04
 99   5.75e-06   4.75e-06   8.35e-05   2.58e-04
100   5.64e-06   4.57e-06   7.91e-05   2.65e-04
101   5.69e-06   4.85e-06   7.49e-05   2.45e-04
102   5.52e-06   5.06e-06   7.42e-05   2.53e-04
103   6.06e-06   5.89e-06   8.32e-05   2.34e-04
104   6.19e-06   5.74e-06   7.98e-05   2.69e-04
105   6.75e-06   6.49e-06   8.39e-05   2.63e-04
106   6.59e-06   6.90e-06   7.76e-05   2.62e-04
107   7.04e-06   7.45e-06   7.92e-05   3.28e-04
108   7.54e-06   8.55e-06   8.84e-05   3.00e-04
109   8.23e-06   9.65e-06   8.85e-05   2.99e-04
110   9.07e-06   1.10e-05   8.64e-05   3.01e-04
111   1.02e-05   1.29e-05   9.17e-05   3.14e-04
112   1.23e-05   1.56e-05   1.01e-04   2.82e-04
113   1.46e-05   1.93e-05   1.09e-04   3.05e-04
114   1.73e-05   2.38e-05   1.17e-04   3.26e-04
115   2.08e-05   2.89e-05   1.22e-04   3.11e-04
116   2.49e-05   3.46e-05   1.25e-04   3.11e-04
117   2.98e-05   4.14e-05   1.31e-04   3.38e-04
118   3.70e-05   5.10e-05   1.43e-04   3.42e-04
119   4.57e-05   6.35e-05   1.56e-04   3.69e-04
120   5.55e-05   7.65e-05   1.73e-04   4.00e-04
121   7.07e-05   9.77e-05   2.10e-04   4.24e-04
122   8.89e-05   1.22e-04   2.39e-04   4.19e-04
123   1.02e-04   1.40e-04   2.61e-04   4.84e-04
124   1.26e-04   1.72e-04   3.09e-04   4.65e-04
125   1.55e-04   2.07e-04   3.47e-04   5.46e-04
126   1.81e-04   2.41e-04   3.92e-04   5.84e-04
127   2.10e-04   2.78e-04   4.36e-04   6.33e-04
128   2.37e-04   3.12e-04   4.71e-04   7.31e-04
129   2.66e-04   3.49e-04   5.14e-04   7.43e-04
130   3.26e-04   4.25e-04   6.14e-04   7.39e-04
131   3.55e-04   4.63e-04   6.64e-04   7.88e-04
132   4.36e-04   5.72e-04   8.07e-04   9.27e-04
133   5.01e-04   6.53e-04   9.01e-04   9.82e-04
134   5.84e-04   7.62e-04   1.04e-03   1.11e-03
135   6.51e-04   8.47e-04   1.14e-03   1.20e-03
136   7.32e-04   9.52e-04   1.28e-03   1.33e-03
137   8.81e-04   1.14e-03   1.51e-03   1.42e-03
138   1.05e-03   1.36e-03   1.78e-03   1.55e-03
139   1.21e-03   1.56e-03   2.02e-03   1.76e-03
140   1.46e-03   1.86e-03   2.39e-03   1.94e-03
141   1.54e-03   1.94e-03   2.46e-03   2.11e-03
142   1.83e-03   2.28e-03   2.85e-03   2.38e-03
143   2.18e-03   2.70e-03   3.33e-03   2.75e-03
144   2.25e-03   2.75e-03   3.36e-03   3.11e-03
145   2.84e-03   3.46e-03   4.17e-03   3.39e-03
146   3.00e-03   3.63e-03   4.35e-03   4.12e-03
147   3.44e-03   4.10e-03   4.84e-03   4.28e-03
148   4.11e-03   4.86e-03   5.66e-03   5.17e-03
149   4.56e-03   5.34e-03   6.16e-03   5.50e-03
150   5.51e-03   6.42e-03   7.38e-03   6.22e-03
151   5.89e-03   6.81e-03   7.77e-03   7.04e-03
152   6.52e-03   7.46e-03   8.43e-03   7.77e-03
153   7.21e-03   8.18e-03   9.14e-03   8.63e-03
154   8.21e-03   9.29e-03   1.04e-02   9.86e-03
155   9.18e-03   1.03e-02   1.13e-02   1.05e-02
156   9.84e-03   1.09e-02   1.20e-02   1.12e-02
157   1.16e-02   1.29e-02   1.41e-02   1.33e-02
158   1.19e-02   1.30e-02   1.40e-02   1.34e-02
159   1.28e-02   1.39e-02   1.48e-02   1.41e-02
160   1.39e-02   1.51e-02   1.61e-02   1.55e-02
161   1.47e-02   1.58e-02   1.67e-02   1.74e-02
162   1.62e-02   1.74e-02   1.84e-02   1.76e-02
163   1.59e-02   1.69e-02   1.77e-02   1.63e-02
164   1.69e-02   1.79e-02   1.87e-02   1.83e-02
165   1.81e-02   1.92e-02   2.00e-02   1.99e-02
166   1.92e-02   2.02e-02   2.08e-02   2.17e-02
167   1.95e-02   2.04e-02   2.09e-02   2.07e-02
168   1.97e-02   2.05e-02   2.09e-02   2.13e-02
169   2.05e-02   2.12e-02   2.16e-02   2.19e-02
170   2.12e-02   2.19e-02   2.21e-02   2.22e-02
171   2.13e-02   2.19e-02   2.22e-02   2.24e-02
172   2.21e-02   2.26e-02   2.27e-02   2.29e-02
173   2.25e-02   2.28e-02   2.28e-02   2.42e-02
174   2.30e-02   2.33e-02   2.33e-02   2.14e-02
175   2.23e-02   2.25e-02   2.24e-02   2.15e-02
176   2.22e-02   2.24e-02   2.21e-02   2.31e-02
177   2.38e-02   2.38e-02   2.34e-02   2.10e-02
178   2.39e-02   2.38e-02   2.33e-02   2.28e-02
179   2.18e-02   2.16e-02   2.10e-02   2.12e-02
180   2.28e-02   2.25e-02   2.18e-02   2.15e-02
181   2.22e-02   2.18e-02   2.11e-02   2.16e-02
182   2.24e-02   2.20e-02   2.12e-02   2.19e-02
183   2.24e-02   2.18e-02   2.09e-02   2.08e-02
184   2.19e-02   2.12e-02   2.03e-02   2.05e-02
185   2.18e-02   2.11e-02   2.00e-02   2.06e-02
186   2.16e-02   2.08e-02   1.96e-02   1.93e-02
187   2.12e-02   2.03e-02   1.91e-02   1.78e-02
188   1.83e-02   1.75e-02   1.64e-02   1.67e-02
189   1.95e-02   1.85e-02   1.72e-02   1.66e-02
190   1.83e-02   1.74e-02   1.61e-02   1.66e-02
191   1.71e-02   1.62e-02   1.50e-02   1.45e-02
192   1.64e-02   1.54e-02   1.42e-02   1.41e-02
193   1.58e-02   1.47e-02   1.35e-02   1.29e-02
194   1.46e-02   1.36e-02   1.24e-02   1.22e-02
195   1.36e-02   1.26e-02   1.14e-02   1.21e-02
196   1.40e-02   1.29e-02   1.17e-02   1.04e-02
197   1.26e-02   1.15e-02   1.03e-02   1.00e-02
198   1.12e-02   1.03e-02   9.19e-03   9.43e-03
199   1.10e-02   9.98e-03   8.86e-03   8.42e-03
200   9.49e-03   8.58e-03   7.60e-03   7.84e-03
201   9.04e-03   8.11e-03   7.11e-03   6.98e-03
202   8.89e-03   7.93e-03   6.90e-03   6.04e-03
203   7.77e-03   6.87e-03   5.95e-03   5.91e-03
204   6.99e-03   6.17e-03   5.32e-03   5.12e-03
205   6.13e-03   5.38e-03   4.61e-03   4.93e-03
206   5.89e-03   5.14e-03   4.38e-03   4.53e-03
207   5.17e-03   4.51e-03   3.84e-03   4.02e-03
208   4.86e-03   4.20e-03   3.55e-03   3.69e-03
209   4.94e-03   4.26e-03   3.59e-03   3.39e-03
210   4.53e-03   3.91e-03   3.29e-03   3.04e-03
211   4.05e-03   3.50e-03   2.96e-03   2.74e-03
212   3.66e-03   3.14e-03   2.63e-03   2.42e-03
213   3.45e-03   2.97e-03   2.50e-03   2.24e-03
214   3.14e-03   2.69e-03   2.25e-03   2.20e-03
215   3.04e-03   2.62e-03   2.20e-03   2.04e-03
216   2.66e-03   2.28e-03   1.92e-03   1.70e-03
217   2.40e-03   2.06e-03   1.74e-03   1.75e-03
218   2.20e-03   1.89e-03   1.60e-03   1.49e-03
219   1.96e-03   1.70e-03   1.44e-03   1.49e-03
220   1.96e-03   1.68e-03   1.43e-03   1.27e-03
221   1.72e-03   1.49e-03   1.27e-03   1.22e-03
222   1.51e-03   1.31e-03   1.13e-03   1.11e-03
223   1.54e-03   1.34e-03   1.15e-03   9.82e-04
224   1.29e-03   1.12e-03   9.63e-04   8.15e-04
225   1.22e-03   1.06e-03   9.11e-04   7.40e-04
226   9.89e-04   8.59e-04   7.44e-04   7.18e-04
227   1.00e-03   8.70e-04   7.53e-04   7.06e-04
228   8.81e-04   7.64e-04   6.62e-04   5.95e-04
229   7.46e-04   6.48e-04   5.63e-04   5.30e-04
230   6.60e-04   5.73e-04   5.00e-04   5.19e-04
231   6.01e-04   5.22e-04   4.58e-04   4.32e-04
232   5.13e-04   4.46e-04   3.93e-04   3.86e-04
233   3.97e-04   3.43e-04   3.05e-04   3.47e-04
234   3.95e-04   3.40e-04   3.01e-04   2.77e-04
235   3.42e-04   2.94e-04   2.60e-04   2.56e-04
236   2.50e-04   2.17e-04   1.98e-04   2.39e-04
237   2.29e-04   1.96e-04   1.78e-04   1.84e-04
238   1.87e-04   1.60e-04   1.49e-04   1.78e-04
239   1.90e-04   1.62e-04   1.49e-04   1.58e-04
240   1.61e-04   1.37e-04   1.26e-04   1.35e-04
241   1.07e-04   9.18e-05   9.00e-05   1.34e-04
242   1.18e-04   9.89e-05   9.31e-05   1.22e-04
243   9.75e-05   8.16e-05   7.93e-05   9.93e-05
244   8.25e-05   6.92e-05   6.93e-05   9.69e-05
245   7.55e-05   6.25e-05   6.12e-05   8.44e-05
246   5.20e-05   4.38e-05   4.76e-05   7.54e-05
247   4.31e-05   3.64e-05   4.18e-05   7.15e-05
248   4.03e-05   3.37e-05   3.84e-05   6.44e-05
249   3.11e-05   2.62e-05   3.21e-05   6.39e-05
250   3.23e-05   2.70e-05   3.31e-05   5.28e-05
251   2.70e-05   2.18e-05   2.70e-05   5.20e-05
252   2.05e-05   1.69e-05   2.26e-05   5.06e-05
253   1.90e-05   1.55e-05   2.13e-05   4.56e-05
254   1.63e-05   1.34e-05   1.95e-05   4.20e-05
255   1.25e-05   1.02e-05   1.67e-05   4.24e-05
256   1.03e-05   8.42e-06   1.46e-05   4.02e-05
257   8.51e-06   7.05e-06   1.30e-05   3.56e-05
258   8.31e-06   6.73e-06   1.33e-05   3.48e-05
259   6.83e-06   5.53e-06   1.18e-05   3.53e-05
260   5.88e-06   4.74e-06   1.06e-05   2.99e-05
261   4.93e-06   4.05e-06   1.06e-05   2.84e-05
262   4.62e-06   3.77e-06   1.00e-05   2.72e-05
263   4.18e-06   3.39e-06   9.22e-06   2.87e-05
264   3.50e-06   2.87e-06   8.82e-06   2.82e-05
265   3.02e-06   2.47e-06   8.24e-06   2.48e-05
266   2.62e-06   2.06e-06   7.64e-06   2.38e-05
267   2.29e-06   1.84e-06   6.99e-06   2.45e-05
268   2.13e-06   1.70e-06   6.96e-06   2.35e-05
269   2.03e-06   1.60e-06   6.46e-06   1.95e-05
270   1.71e-06   1.32e-06   5.85e-06   2.15e-05
271   1.56e-06   1.21e-06   6.29e-06   2.06e-05
272   1.57e-06   1.20e-06   6.10e-06   2.11e-05
273   1.41e-06   1.07e-06   5.64e-06   1.92e-05
274   1.28e-06   9.56e-07   5.22e-06   1.88e-05
275   1.16e-06   8.33e-07   4.97e-06   1.87e-05
276   1.07e-06   8.04e-07   5.15e-06   1.83e-05
277   1.02e-06   7.52e-07   4.84e-06   1.62e-05
278   9.80e-07   7.20e-07   5.02e-06   1.70e-05
279   8.83e-07   6.38e-07   4.62e-06   1.67e-05
280   8.40e-07   6.03e-07   4.56e-06   1.48e-05
281   8.04e-07   5.84e-07   4.13e-06   1.57e-05
282   7.82e-07   5.55e-07   4.38e-06   1.49e-05
283   8.22e-07   5.88e-07   4.43e-06   1.60e-05
284   7.59e-07   5.33e-07   4.11e-06   1.43e-05
285   7.35e-07   5.25e-07   4.27e-06   1.54e-05
286   6.97e-07   5.23e-07   3.83e-06   1.38e-05
287   6.52e-07   4.83e-07   3.94e-06   1.41e-05
288   6.21e-07   4.58e-07   3.71e-06   1.46e-05
289   5.72e-07   4.36e-07   3.57e-06   1.27e-05
290   5.71e-07   4.31e-07   3.73e-06   1.33e-05
291   5.39e-07   3.71e-07   3.66e-06   1.24e-05
292   5.07e-07   3.92e-07   3.34e-06   1.14e-05
293   4.67e-07   3.52e-07   3.47e-06   1.17e-05
294   4.62e-07   3.33e-07   3.21e-06   1.14e-05
295   4.37e-07   3.29e-07   3.16e-06   1.17e-05
296   3.97e-07   3.05e-07   2.97e-06   1.07e-05
297   3.69e-07   2.72e-07   2.85e-06   1.02e-05
298   3.48e-07   2.49e-07   2.74e-06   1.07e-05
299   3.25e-07   2.43e-07   2.58e-06   9.96e-06
300   3.10e-07   2.28e-07   2.60e-06   9.76e-06
301   2.94e-07   2.27e-07   2.45e-06   9.06e-06
302   2.70e-07   2.15e-07   2.47e-06   8.89e-06
303   2.66e-07   2.09e-07   2.51e-06   9.24e-06
304   2.31e-07   1.75e-07   2.20e-06   9.03e-06
305   2.12e-07   1.64e-07   2.25e-06   8.51e-06
306   1.92e-07   1.47e-07   2.07e-06   8.27e-06
307   1.79e-07   1.34e-07   2.04e-06   7.95e-06
308   1.66e-07   1.21e-07   2.07e-06   7.97e-06
309   1.51e-07   1.14e-07   1.90e-06   7.87e-06
310   1.45e-07   1.07e-07   2.09e-06   7.30e-06
311   1.32e-07   9.61e-08   1.76e-06   7.47e-06
312   1.25e-07   9.07e-08   1.92e-06   6.97e-06
313   1.16e-07   7.89e-08   1.98e-06   6.46e-06
314   1.01e-07   6.52e-08   1.66e-06   6.40e-06
315   9.84e-08   6.05e-08   1.61e-06   6.26e-06
316   8.96e-08   5.66e-08   1.59e-06   5.89e-06
317   8.58e-08   5.56e-08   1.48e-06   5.98e-06
318   7.89e-08   4.39e-08   1.51e-06   5.83e-06
319   7.38e-08   4.28e-08   1.49e-06   6.01e-06
320   7.21e-08   4.59e-08   1.43e-06   5.61e-06
321   6.78e-08   3.69e-08   1.41e-06   5.82e-06
322   6.52e-08   3.28e-08   1.36e-06   5.05e-06
323   6.24e-08   3.46e-08   1.27e-06   5.25e-06
324   6.12e-08   3.10e-08   1.39e-06   4.96e-06
325   5.55e-08   2.94e-08   1.15e-06   4.66e-06
326   5.49e-08   2.77e-08   1.20e-06   4.42e-06
327   5.16e-08   2.58e-08   1.14e-06   4.72e-06
328   5.03e-08   2.69e-08   1.11e-06   4.44e-06
329   4.79e-08   2.30e-08   1.03e-06   3.98e-06
330   4.49e-08   2.35e-08   1.05e-06   4.26e-06
331   4.23e-08   2.04e-08   1.03e-06   3.89e-06
332   4.16e-08   2.13e-08   9.70e-07   3.41e-06
333   3.80e-08   2.31e-08   8.71e-07   3.24e-06
334   3.79e-08   2.21e-08   9.61e-07   3.44e-06
335   3.51e-08   2.03e-08   8.95e-07   3.74e-06
336   3.35e-08   2.02e-08   8.84e-07   3.31e-06
337   3.19e-08   1.75e-08   8.37e-07   3.37e-06
338   3.04e-08   1.79e-08   8.62e-07   3.27e-06
339   2.91e-08   1.41e-08   7.66e-07   3.14e-06
340   2.96e-08   1.56e-08   7.57e-07   2.94e-06
341   2.73e-08   1.81e-08   7.62e-07   2.91e-06
342   2.77e-08   1.41e-08   7.62e-07   2.64e-06
343   2.65e-08   1.61e-08   7.24e-07   3.12e-06
344   2.51e-08   1.29e-08   6.17e-07   2.64e-06
345   2.53e-08   1.34e-08   6.72e-07   2.37e-06
346   2.33e-08   1.47e-08   6.76e-07   2.60e-06
347   2.42e-08   1.27e-08   6.74e-07   2.28e-06
348   2.17e-08   1.20e-08   5.85e-07   2.27e-06
349   2.10e-08   1.21e-08   5.71e-07   2.05e-06
350   2.14e-08   1.46e-08   5.76e-07   2.19e-06
351   2.02e-08   1.04e-08   5.74e-07   1.86e-06
352   1.88e-08   1.17e-08   5.38e-07   1.89e-06
353   1.88e-08   8.80e-09   4.87e-07   1.79e-06
354   1.75e-08   7.61e-09   4.83e-07   1.86e-06
355   1.71e-08   9.41e-09   4.57e-07   1.65e-06
356   1.69e-08   6.83e-09   4.70e-07   1.62e-06
357   1.63e-08   8.46e-09   4.52e-07   1.67e-06
358   1.58e-08   7.11e-09   4.14e-07   1.54e-06
359   1.62e-08   8.25e-09   4.05e-07   1.46e-06
360   1.52e-08   7.33e-09   4.07e-07   1.42e-06
361   1.41e-08   6.60e-09   3.91e-07   1.39e-06
362   1.37e-08   4.64e-09   3.60e-07   1.48e-06
363   1.30e-08   5.88e-09   3.40e-07   1.31e-06
364   1.33e-08   4.99e-09   3.38e-07   1.27e-06
365   1.27e-08   6.06e-09   3.20e-07   1.13e-06
366   1.23e-08   4.98e-09   3.30e-07   1.22e-06
367   1.19e-08   5.30e-09   3.14e-07   1.07e-06
368   1.11e-08   4.91e-09   3.10e-07   1.18e-06
369   1.07e-08   3.68e-09   2.96e-07   1.05e-06
370   1.04e-08   5.41e-09   2.84e-07   1.03e-06
371   1.04e-08   5.07e-09   2.77e-07   1.05e-06
372   9.58e-09   3.58e-09   2.72e-07   9.09e-07
373   9.29e-09   4.63e-09   2.54e-07   9.40e-07
374   9.40e-09   4.71e-09   2.36e-07   8.86e-07
375   9.00e-09   4.47e-09   2.30e-07   9.47e-07
376   8.24e-09   3.97e-09   2.27e-07   8.16e-07
377   7.50e-09   2.98e-09   2.16e-07   7.39e-07
378   7.03e-09   2.65e-09   2.06e-07   7.57e-07
379   6.95e-09   3.07e-09   1.99e-07   8.03e-07
380   6.99e-09   1.71e-09   1.86e-07   7.97e-07
381   6.90e-09   2.61e-09   1.96e-07   6.98e-07
382   6.41e-09   2.34e-09   1.95e-07   6.39e-07
383   6.19e-09   2.10e-09   1.75e-07   6.09e-07
384   6.17e-09   1.86e-09   1.72e-07   6.04e-07
385   6.16e-09   1.77e-09   1.68e-07   6.22e-07
386   6.13e-09   1.84e-09   1.78e-07   5.93e-07
387   5.75e-09   1.38e-09   1.61e-07   5.86e-07
388   5.79e-09   1.49e-09   1.68e-07   5.60e-07
389   5.43e-09   1.72e-09   1.49e-07   5.90e-07
390   5.62e-09   2.85e-09   1.67e-07   6.05e-07
391   5.19e-09   1.12e-09   1.51e-07   5.07e-07
392   5.21e-09   2.31e-09   1.41e-07   4.85e-07
393   4.96e-09   1.86e-09   1.34e-07   5.62e-07
394   4.73e-09   1.18e-09   1.39e-07   5.37e-07
395   4.82e-09   1.14e-09   1.44e-07   5.25e-07
396   4.66e-09   1.21e-09   1.38e-07   4.89e-07
397   4.17e-09   1.26e-09   1.26e-07   4.78e-07
398   4.75e-09   1.97e-09   1.33e-07   4.26e-07
399   4.39e-09   1.31e-09   1.16e-07   4.86e-07
400   4.22e-09   1.44e-09   1.18e-07   4.36e-07
401   4.33e-09   1.10e-09   1.10e-07   4.30e-07
402   4.13e-09   1.07e-09   1.14e-07   4.40e-07
403   4.02e-09   1.52e-09   1.16e-07   4.01e-07
404   4.03e-09   1.01e-09   1.07e-07   4.22e-07
405   3.98e-09   1.79e-09   1.07e-07   4.48e-07
406   4.02e-09   1.33e-09   1.03e-07   3.93e-07
407   3.80e-09   1.01e-09   9.79e-08   3.84e-07
408   3.66e-09   8.57e-10   1.04e-07   3.94e-07
409   3.51e-09   8.88e-10   9.72e-08   3.63e-07
410   3.38e-09   9.19e-10   8.95e-08   3.38e-07
411   3.34e-09   7.63e-10   9.70e-08   3.37e-07
412   3.28e-09   5.85e-10   9.84e-08   3.26e-07
413   3.11e-09   6.57e-10   8.24e-08   3.12e-07
414   3.05e-09   9.32e-10   8.86e-08   3.04e-07
415   3.10e-09   5.96e-10   8.48e-08   3.21e-07
416   2.90e-09   6.99e-10   7.87e-08   3.24e-07
417   2.87e-09   8.13e-10   7.95e-08   2.74e-07
418   2.61e-09   7.08e-10   7.15e-08   2.76e-07
419   2.58e-09   6.17e-10   6.92e-08   2.85e-07
420   2.67e-09   4.63e-10   7.19e-08   2.73e-07
421   2.46e-09   3.91e-10   6.70e-08   2.59e-07
422   2.43e-09   4.96e-10   6.36e-08   2.45e-07
423   2.37e-09   2.86e-10   6.33e-08   2.27e-07
424   2.34e-09   4.16e-10   6.37e-08   2.28e-07
425   2.24e-09   2.52e-10   6.21e-08   2.32e-07
426   2.15e-09   1.15e-10   5.66e-08   2.26e-07
427   2.18e-09   -1.36e-10   6.23e-08   2.21e-07
428   2.13e-09   2.68e-10   6.36e-08   2.26e-07
429   2.10e-09   6.33e-11   5.44e-08   2.15e-07
430   2.11e-09   3.41e-11   5.62e-08   1.87e-07
431   2.02e-09   1.84e-10   5.12e-08   1.79e-07
432   2.06e-09   1.64e-10   4.89e-08   1.94e-07
433   2.06e-09   -1.08e-11   4.91e-08   1.74e-07
434   2.07e-09   2.03e-10   5.04e-08   1.69e-07
435   1.94e-09   -1.49e-11   4.92e-08   1.73e-07
436   1.90e-09   5.93e-11   4.65e-08   1.71e-07
437   1.82e-09   1.60e-10   4.47e-08   1.79e-07
438   1.80e-09   4.37e-11   4.25e-08   1.57e-07
439   1.82e-09   -1.41e-10   4.14e-08   1.56e-07
440   1.77e-09   -1.42e-11   4.02e-08   1.55e-07
441   1.76e-09   8.40e-11   3.75e-08   1.45e-07
442   1.76e-09   -4.97e-11   3.71e-08   1.39e-07
443   1.66e-09   -2.41e-11   3.48e-08   1.41e-07
444   1.71e-09   2.24e-11   3.77e-08   1.29e-07
445   1.67e-09   -6.89e-11   3.46e-08   1.39e-07
446   1.54e-09   5.33e-11   3.22e-08   1.29e-07
447   1.60e-09   7.83e-11   3.22e-08   1.15e-07
