# BICEP2 2014 Data Release
# The BICEP2 Collaboration, BICEP2 2014 I: DETECTION OF B-mode POLARIZATION AT DEGREE ANGULAR SCALES
# http://bicepkeck.org/bicep2_2014_release/
#
# File: B2_3yr_bpwf_bin4_20140314.txt 
# Date: 2014-03-14 
# 
# BICEP2 bandpower window functions for bin #4 (ell~144.2)
# See Section 6.3 of BICEP2 2014 I.
# 
# Columns: ell   TT->TT     TE->TE     EE->EE     BB->BB 
 44   3.50e-06   -1.08e-06   1.29e-04   2.95e-04
 45   3.70e-06   -1.18e-06   1.31e-04   3.37e-04
 46   3.83e-06   -1.35e-06   1.34e-04   3.86e-04
 47   3.90e-06   -9.88e-07   1.40e-04   4.07e-04
 48   3.99e-06   -6.35e-07   1.44e-04   3.09e-04
 49   4.17e-06   -8.44e-07   1.40e-04   3.70e-04
 50   4.26e-06   -1.07e-06   1.30e-04   3.49e-04
 51   4.14e-06   -7.39e-07   1.21e-04   3.52e-04
 52   4.19e-06   -2.92e-07   1.22e-04   3.22e-04
 53   4.73e-06   -2.37e-07   1.32e-04   3.38e-04
 54   5.07e-06   -2.53e-07   1.22e-04   3.57e-04
 55   4.45e-06   1.24e-07   1.06e-04   3.34e-04
 56   5.05e-06   6.94e-08   1.23e-04   4.37e-04
 57   5.23e-06   2.86e-10   1.15e-04   3.41e-04
 58   5.46e-06   4.97e-07   1.17e-04   3.63e-04
 59   5.27e-06   5.28e-07   1.33e-04   3.45e-04
 60   5.49e-06   1.35e-06   1.39e-04   3.87e-04
 61   5.52e-06   1.45e-06   1.29e-04   3.45e-04
 62   5.42e-06   1.18e-06   1.14e-04   3.65e-04
 63   5.45e-06   1.33e-06   1.06e-04   3.82e-04
 64   5.63e-06   1.63e-06   1.17e-04   3.34e-04
 65   5.93e-06   1.77e-06   1.22e-04   3.47e-04
 66   6.19e-06   1.83e-06   1.14e-04   3.57e-04
 67   6.26e-06   2.00e-06   9.76e-05   3.22e-04
 68   6.20e-06   2.52e-06   8.77e-05   3.57e-04
 69   6.10e-06   3.43e-06   9.56e-05   2.77e-04
 70   6.08e-06   3.92e-06   1.01e-04   3.50e-04
 71   6.32e-06   3.81e-06   9.06e-05   3.16e-04
 72   6.86e-06   4.86e-06   9.29e-05   3.53e-04
 73   6.90e-06   5.28e-06   9.48e-05   3.31e-04
 74   7.65e-06   5.47e-06   9.68e-05   3.33e-04
 75   7.40e-06   6.53e-06   9.86e-05   2.88e-04
 76   8.81e-06   8.32e-06   1.01e-04   2.83e-04
 77   9.86e-06   9.93e-06   1.10e-04   3.15e-04
 78   1.03e-05   1.06e-05   1.01e-04   2.79e-04
 79   1.10e-05   1.32e-05   1.04e-04   3.13e-04
 80   1.36e-05   1.56e-05   1.03e-04   2.97e-04
 81   1.59e-05   1.94e-05   1.04e-04   3.06e-04
 82   2.05e-05   2.68e-05   1.23e-04   3.13e-04
 83   2.35e-05   3.14e-05   1.22e-04   3.05e-04
 84   2.80e-05   3.64e-05   1.25e-04   3.56e-04
 85   3.45e-05   4.49e-05   1.34e-04   3.32e-04
 86   4.55e-05   5.92e-05   1.54e-04   3.67e-04
 87   5.61e-05   7.30e-05   1.75e-04   4.26e-04
 88   6.88e-05   9.09e-05   1.93e-04   3.87e-04
 89   8.17e-05   1.06e-04   2.11e-04   4.20e-04
 90   1.00e-04   1.28e-04   2.47e-04   4.74e-04
 91   1.15e-04   1.51e-04   2.68e-04   4.81e-04
 92   1.34e-04   1.72e-04   2.87e-04   5.33e-04
 93   1.56e-04   1.99e-04   3.14e-04   5.57e-04
 94   1.68e-04   2.16e-04   3.33e-04   5.99e-04
 95   2.16e-04   2.77e-04   4.18e-04   6.37e-04
 96   2.39e-04   3.04e-04   4.49e-04   6.82e-04
 97   2.77e-04   3.56e-04   5.12e-04   6.77e-04
 98   3.14e-04   4.02e-04   5.63e-04   7.36e-04
 99   3.59e-04   4.63e-04   6.54e-04   7.56e-04
100   4.08e-04   5.26e-04   7.30e-04   8.69e-04
101   4.39e-04   5.71e-04   7.87e-04   9.36e-04
102   4.80e-04   6.24e-04   8.53e-04   9.87e-04
103   5.89e-04   7.60e-04   1.03e-03   1.10e-03
104   6.58e-04   8.49e-04   1.14e-03   1.19e-03
105   8.11e-04   1.04e-03   1.38e-03   1.37e-03
106   9.36e-04   1.20e-03   1.56e-03   1.44e-03
107   1.11e-03   1.41e-03   1.81e-03   1.69e-03
108   1.35e-03   1.71e-03   2.17e-03   2.03e-03
109   1.52e-03   1.90e-03   2.39e-03   2.26e-03
110   1.77e-03   2.20e-03   2.74e-03   2.68e-03
111   2.24e-03   2.75e-03   3.38e-03   2.82e-03
112   2.59e-03   3.13e-03   3.78e-03   3.39e-03
113   3.16e-03   3.77e-03   4.49e-03   4.12e-03
114   3.80e-03   4.49e-03   5.29e-03   4.42e-03
115   4.28e-03   5.00e-03   5.82e-03   5.01e-03
116   4.86e-03   5.63e-03   6.48e-03   5.57e-03
117   5.62e-03   6.49e-03   7.42e-03   6.66e-03
118   6.16e-03   7.02e-03   7.91e-03   7.03e-03
119   7.22e-03   8.17e-03   9.15e-03   8.49e-03
120   7.78e-03   8.71e-03   9.65e-03   9.50e-03
121   9.37e-03   1.04e-02   1.15e-02   1.07e-02
122   1.04e-02   1.15e-02   1.25e-02   1.18e-02
123   1.09e-02   1.19e-02   1.29e-02   1.26e-02
124   1.27e-02   1.39e-02   1.49e-02   1.29e-02
125   1.40e-02   1.51e-02   1.61e-02   1.54e-02
126   1.49e-02   1.60e-02   1.70e-02   1.66e-02
127   1.55e-02   1.65e-02   1.74e-02   1.71e-02
128   1.58e-02   1.68e-02   1.76e-02   1.92e-02
129   1.66e-02   1.76e-02   1.84e-02   1.92e-02
130   1.88e-02   1.97e-02   2.04e-02   1.88e-02
131   1.89e-02   1.97e-02   2.03e-02   1.92e-02
132   2.10e-02   2.19e-02   2.24e-02   2.17e-02
133   2.07e-02   2.15e-02   2.20e-02   2.16e-02
134   2.16e-02   2.24e-02   2.29e-02   2.29e-02
135   2.07e-02   2.13e-02   2.16e-02   2.35e-02
136   2.32e-02   2.37e-02   2.40e-02   2.46e-02
137   2.28e-02   2.33e-02   2.36e-02   2.31e-02
138   2.35e-02   2.39e-02   2.40e-02   2.42e-02
139   2.40e-02   2.44e-02   2.45e-02   2.39e-02
140   2.49e-02   2.52e-02   2.51e-02   2.47e-02
141   2.57e-02   2.59e-02   2.57e-02   2.45e-02
142   2.56e-02   2.56e-02   2.53e-02   2.47e-02
143   2.52e-02   2.51e-02   2.47e-02   2.38e-02
144   2.39e-02   2.38e-02   2.33e-02   2.33e-02
145   2.46e-02   2.45e-02   2.40e-02   2.39e-02
146   2.34e-02   2.32e-02   2.26e-02   2.40e-02
147   2.28e-02   2.25e-02   2.18e-02   2.24e-02
148   2.27e-02   2.24e-02   2.17e-02   2.19e-02
149   2.18e-02   2.13e-02   2.05e-02   2.12e-02
150   2.38e-02   2.32e-02   2.22e-02   2.04e-02
151   2.09e-02   2.04e-02   1.95e-02   2.07e-02
152   2.30e-02   2.22e-02   2.11e-02   1.94e-02
153   1.98e-02   1.91e-02   1.81e-02   1.81e-02
154   2.07e-02   1.98e-02   1.87e-02   1.82e-02
155   1.84e-02   1.76e-02   1.66e-02   1.75e-02
156   1.86e-02   1.76e-02   1.65e-02   1.62e-02
157   1.75e-02   1.67e-02   1.56e-02   1.66e-02
158   1.75e-02   1.65e-02   1.52e-02   1.47e-02
159   1.61e-02   1.50e-02   1.39e-02   1.33e-02
160   1.49e-02   1.39e-02   1.28e-02   1.23e-02
161   1.37e-02   1.27e-02   1.16e-02   1.21e-02
162   1.26e-02   1.16e-02   1.05e-02   1.12e-02
163   1.12e-02   1.02e-02   9.21e-03   8.89e-03
164   1.07e-02   9.76e-03   8.73e-03   8.59e-03
165   9.56e-03   8.67e-03   7.72e-03   7.80e-03
166   9.58e-03   8.62e-03   7.62e-03   7.19e-03
167   8.99e-03   8.04e-03   7.05e-03   6.11e-03
168   7.82e-03   6.94e-03   6.04e-03   6.08e-03
169   6.75e-03   5.96e-03   5.17e-03   5.29e-03
170   5.91e-03   5.19e-03   4.49e-03   4.22e-03
171   5.38e-03   4.71e-03   4.05e-03   4.47e-03
172   5.35e-03   4.65e-03   3.97e-03   3.86e-03
173   4.70e-03   4.08e-03   3.48e-03   3.56e-03
174   4.23e-03   3.65e-03   3.10e-03   2.80e-03
175   3.56e-03   3.08e-03   2.61e-03   2.50e-03
176   3.01e-03   2.58e-03   2.18e-03   2.46e-03
177   3.31e-03   2.85e-03   2.41e-03   2.01e-03
178   2.98e-03   2.56e-03   2.16e-03   2.12e-03
179   2.55e-03   2.19e-03   1.85e-03   1.77e-03
180   2.41e-03   2.08e-03   1.76e-03   1.50e-03
181   2.10e-03   1.81e-03   1.54e-03   1.41e-03
182   1.80e-03   1.55e-03   1.33e-03   1.37e-03
183   1.65e-03   1.42e-03   1.22e-03   1.12e-03
184   1.43e-03   1.25e-03   1.08e-03   1.14e-03
185   1.39e-03   1.21e-03   1.05e-03   1.09e-03
186   1.31e-03   1.14e-03   9.89e-04   9.18e-04
187   1.28e-03   1.11e-03   9.70e-04   7.62e-04
188   8.91e-04   7.82e-04   6.93e-04   7.23e-04
189   8.91e-04   7.80e-04   6.90e-04   6.08e-04
190   7.40e-04   6.51e-04   5.82e-04   6.27e-04
191   6.28e-04   5.51e-04   4.94e-04   4.93e-04
192   5.61e-04   4.94e-04   4.47e-04   4.50e-04
193   5.02e-04   4.42e-04   4.01e-04   3.54e-04
194   4.24e-04   3.72e-04   3.39e-04   3.49e-04
195   3.68e-04   3.23e-04   2.97e-04   3.13e-04
196   3.28e-04   2.89e-04   2.69e-04   2.61e-04
197   2.53e-04   2.22e-04   2.11e-04   2.34e-04
198   2.04e-04   1.80e-04   1.73e-04   2.17e-04
199   1.88e-04   1.64e-04   1.58e-04   1.89e-04
200   1.43e-04   1.27e-04   1.27e-04   1.71e-04
201   1.23e-04   1.08e-04   1.11e-04   1.42e-04
202   1.12e-04   9.84e-05   1.02e-04   1.22e-04
203   9.18e-05   8.00e-05   8.55e-05   1.22e-04
204   8.11e-05   7.04e-05   7.60e-05   1.08e-04
205   5.78e-05   5.03e-05   5.92e-05   1.05e-04
206   5.24e-05   4.53e-05   5.45e-05   9.36e-05
207   4.06e-05   3.56e-05   4.40e-05   8.45e-05
208   3.46e-05   3.04e-05   4.04e-05   8.06e-05
209   3.01e-05   2.67e-05   3.70e-05   7.52e-05
210   2.39e-05   2.12e-05   3.24e-05   7.70e-05
211   1.96e-05   1.71e-05   2.79e-05   6.90e-05
212   1.65e-05   1.46e-05   2.53e-05   6.36e-05
213   1.33e-05   1.18e-05   2.34e-05   6.26e-05
214   1.19e-05   1.04e-05   2.24e-05   6.19e-05
215   1.01e-05   8.87e-06   2.12e-05   5.73e-05
216   8.05e-06   6.88e-06   1.67e-05   5.43e-05
217   7.16e-06   6.13e-06   1.64e-05   5.37e-05
218   6.39e-06   5.55e-06   1.69e-05   4.97e-05
219   5.04e-06   4.28e-06   1.42e-05   4.54e-05
220   5.03e-06   4.23e-06   1.44e-05   4.83e-05
221   4.40e-06   3.64e-06   1.32e-05   4.89e-05
222   3.65e-06   3.03e-06   1.26e-05   4.71e-05
223   3.45e-06   2.81e-06   1.38e-05   4.62e-05
224   3.09e-06   2.44e-06   1.25e-05   4.10e-05
225   2.64e-06   2.15e-06   1.20e-05   3.93e-05
226   2.40e-06   1.87e-06   1.12e-05   3.87e-05
227   2.17e-06   1.71e-06   1.19e-05   4.06e-05
228   2.03e-06   1.60e-06   1.14e-05   4.09e-05
229   1.83e-06   1.40e-06   1.06e-05   3.93e-05
230   1.63e-06   1.19e-06   1.01e-05   3.80e-05
231   1.52e-06   1.09e-06   9.64e-06   3.77e-05
232   1.39e-06   9.97e-07   9.65e-06   4.14e-05
233   1.21e-06   8.71e-07   1.00e-05   4.06e-05
234   1.17e-06   8.66e-07   9.92e-06   3.82e-05
235   1.08e-06   7.79e-07   1.03e-05   3.91e-05
236   9.84e-07   6.77e-07   9.12e-06   4.30e-05
237   9.40e-07   6.47e-07   9.50e-06   3.37e-05
238   8.92e-07   6.20e-07   9.80e-06   3.74e-05
239   8.01e-07   5.52e-07   9.84e-06   3.40e-05
240   8.09e-07   5.52e-07   8.53e-06   3.10e-05
241   7.34e-07   4.88e-07   8.27e-06   3.35e-05
242   7.13e-07   4.36e-07   7.99e-06   3.35e-05
243   7.25e-07   4.39e-07   7.98e-06   3.00e-05
244   6.93e-07   4.32e-07   7.96e-06   3.22e-05
245   6.28e-07   4.11e-07   6.47e-06   3.08e-05
246   6.38e-07   4.14e-07   7.62e-06   2.74e-05
247   6.44e-07   4.41e-07   7.57e-06   2.66e-05
248   6.16e-07   4.36e-07   6.71e-06   2.53e-05
249   5.68e-07   3.75e-07   6.72e-06   2.61e-05
250   5.49e-07   3.43e-07   6.94e-06   2.32e-05
251   5.11e-07   3.18e-07   6.00e-06   2.37e-05
252   4.94e-07   2.93e-07   5.50e-06   2.31e-05
253   4.71e-07   3.05e-07   5.41e-06   2.15e-05
254   4.37e-07   2.70e-07   5.24e-06   2.07e-05
255   4.35e-07   2.82e-07   5.00e-06   2.12e-05
256   4.05e-07   2.60e-07   4.89e-06   1.97e-05
257   4.02e-07   2.78e-07   4.66e-06   1.90e-05
258   3.95e-07   2.51e-07   4.72e-06   1.91e-05
259   3.78e-07   2.20e-07   4.44e-06   1.89e-05
260   3.23e-07   2.13e-07   4.18e-06   1.73e-05
261   3.29e-07   2.21e-07   4.52e-06   1.57e-05
262   3.13e-07   1.81e-07   4.45e-06   1.50e-05
263   2.80e-07   1.69e-07   4.05e-06   1.64e-05
264   2.69e-07   2.04e-07   4.04e-06   1.62e-05
265   2.66e-07   1.66e-07   4.05e-06   1.48e-05
266   2.34e-07   1.61e-07   3.49e-06   1.40e-05
267   2.07e-07   1.47e-07   3.39e-06   1.49e-05
268   2.11e-07   1.60e-07   3.68e-06   1.43e-05
269   1.87e-07   1.20e-07   3.42e-06   1.16e-05
270   1.70e-07   1.18e-07   3.15e-06   1.37e-05
271   1.58e-07   1.05e-07   3.32e-06   1.26e-05
272   1.46e-07   9.72e-08   3.37e-06   1.35e-05
273   1.31e-07   8.05e-08   3.04e-06   1.21e-05
274   1.20e-07   8.31e-08   2.93e-06   1.11e-05
275   1.11e-07   7.45e-08   2.74e-06   1.13e-05
276   1.03e-07   7.53e-08   2.75e-06   1.06e-05
277   9.60e-08   6.64e-08   2.71e-06   9.85e-06
278   9.11e-08   5.87e-08   2.75e-06   1.06e-05
279   7.90e-08   5.39e-08   2.73e-06   1.01e-05
280   7.61e-08   5.43e-08   2.60e-06   9.26e-06
281   7.09e-08   3.94e-08   2.41e-06   9.58e-06
282   6.47e-08   4.32e-08   2.58e-06   9.19e-06
283   6.62e-08   4.05e-08   2.56e-06   9.32e-06
284   6.47e-08   4.66e-08   2.27e-06   8.79e-06
285   6.29e-08   4.18e-08   2.33e-06   9.03e-06
286   5.83e-08   2.85e-08   2.15e-06   7.92e-06
287   5.41e-08   2.84e-08   2.14e-06   8.38e-06
288   5.35e-08   2.60e-08   1.98e-06   8.97e-06
289   4.90e-08   2.80e-08   1.96e-06   7.71e-06
290   4.88e-08   3.26e-08   2.03e-06   7.79e-06
291   4.59e-08   2.73e-08   2.06e-06   7.49e-06
292   4.40e-08   2.42e-08   1.86e-06   7.06e-06
293   4.05e-08   2.23e-08   1.93e-06   6.55e-06
294   3.95e-08   2.07e-08   1.78e-06   6.93e-06
295   3.79e-08   2.34e-08   1.84e-06   6.84e-06
296   3.61e-08   2.57e-08   1.67e-06   6.37e-06
297   3.35e-08   2.48e-08   1.61e-06   6.20e-06
298   3.10e-08   2.01e-08   1.57e-06   6.29e-06
299   2.97e-08   1.41e-08   1.41e-06   6.01e-06
300   2.89e-08   1.47e-08   1.44e-06   5.66e-06
301   2.78e-08   1.32e-08   1.41e-06   5.40e-06
302   2.59e-08   1.13e-08   1.33e-06   5.10e-06
303   2.68e-08   1.30e-08   1.43e-06   5.19e-06
304   2.47e-08   1.49e-08   1.25e-06   5.05e-06
305   2.36e-08   1.56e-08   1.28e-06   5.03e-06
306   2.22e-08   1.35e-08   1.23e-06   4.62e-06
307   2.14e-08   1.01e-08   1.19e-06   4.70e-06
308   2.03e-08   1.03e-08   1.18e-06   4.61e-06
309   2.04e-08   1.09e-08   1.10e-06   4.63e-06
310   2.05e-08   1.06e-08   1.18e-06   4.36e-06
311   1.90e-08   1.06e-08   1.06e-06   4.42e-06
312   1.93e-08   1.29e-08   1.11e-06   4.10e-06
313   1.89e-08   1.28e-08   1.13e-06   4.15e-06
314   1.67e-08   1.40e-08   9.62e-07   3.82e-06
315   1.72e-08   1.25e-08   9.31e-07   3.87e-06
316   1.63e-08   7.46e-09   9.29e-07   3.54e-06
317   1.57e-08   9.62e-09   8.64e-07   3.60e-06
318   1.43e-08   9.01e-09   9.11e-07   3.49e-06
319   1.45e-08   7.97e-09   8.83e-07   3.63e-06
320   1.38e-08   8.19e-09   8.83e-07   3.40e-06
321   1.35e-08   5.45e-09   8.39e-07   3.41e-06
322   1.34e-08   6.53e-09   7.96e-07   2.99e-06
323   1.30e-08   4.54e-09   7.65e-07   3.17e-06
324   1.29e-08   6.94e-09   8.41e-07   2.91e-06
325   1.17e-08   5.31e-09   7.11e-07   2.80e-06
326   1.18e-08   5.70e-09   7.28e-07   2.74e-06
327   1.14e-08   3.47e-09   7.19e-07   2.80e-06
328   1.11e-08   3.91e-09   6.91e-07   2.81e-06
329   1.04e-08   5.00e-09   6.28e-07   2.52e-06
330   9.93e-09   3.51e-09   6.48e-07   2.58e-06
331   9.45e-09   4.26e-09   6.53e-07   2.41e-06
332   9.32e-09   3.64e-09   6.06e-07   2.13e-06
333   8.84e-09   4.10e-09   5.34e-07   2.05e-06
334   8.69e-09   4.33e-09   5.77e-07   2.14e-06
335   7.95e-09   1.62e-09   5.44e-07   2.21e-06
336   7.80e-09   2.75e-09   5.30e-07   2.02e-06
337   7.40e-09   3.45e-09   5.15e-07   2.11e-06
338   6.75e-09   2.59e-09   5.02e-07   1.89e-06
339   6.27e-09   2.68e-09   4.60e-07   1.93e-06
340   6.43e-09   3.33e-09   4.67e-07   1.75e-06
341   6.12e-09   2.64e-09   4.38e-07   1.79e-06
342   5.87e-09   2.00e-09   4.43e-07   1.71e-06
343   5.56e-09   1.36e-09   4.14e-07   1.82e-06
344   5.36e-09   1.73e-09   3.67e-07   1.59e-06
345   5.25e-09   1.39e-09   4.05e-07   1.34e-06
346   5.12e-09   1.47e-09   4.00e-07   1.44e-06
347   5.09e-09   1.76e-09   3.95e-07   1.34e-06
348   4.66e-09   1.45e-09   3.40e-07   1.34e-06
349   4.61e-09   1.27e-09   3.14e-07   1.25e-06
350   4.62e-09   4.16e-10   3.45e-07   1.24e-06
351   4.57e-09   2.10e-09   3.28e-07   1.14e-06
352   4.39e-09   1.52e-09   3.07e-07   1.13e-06
353   4.21e-09   1.32e-09   2.76e-07   1.03e-06
354   4.06e-09   1.43e-09   2.85e-07   1.07e-06
355   3.97e-09   1.35e-09   2.67e-07   1.01e-06
356   3.91e-09   8.44e-10   2.67e-07   9.28e-07
357   3.75e-09   1.06e-09   2.51e-07   9.83e-07
358   3.94e-09   1.13e-09   2.29e-07   8.64e-07
359   3.81e-09   9.39e-10   2.24e-07   8.57e-07
360   3.76e-09   1.38e-09   2.33e-07   8.35e-07
361   3.47e-09   4.95e-10   2.26e-07   8.01e-07
362   3.38e-09   1.04e-09   2.01e-07   8.75e-07
363   3.37e-09   1.10e-09   2.00e-07   7.86e-07
364   3.36e-09   7.77e-10   1.96e-07   8.09e-07
365   3.28e-09   1.17e-09   1.88e-07   6.57e-07
366   3.22e-09   1.24e-09   1.91e-07   7.40e-07
367   3.16e-09   1.41e-09   1.84e-07   6.42e-07
368   3.12e-09   6.50e-10   1.82e-07   7.24e-07
369   3.06e-09   1.32e-09   1.76e-07   6.26e-07
370   3.01e-09   1.34e-09   1.61e-07   6.21e-07
371   3.03e-09   1.64e-09   1.70e-07   6.38e-07
372   2.87e-09   1.14e-09   1.52e-07   5.55e-07
373   2.81e-09   1.19e-09   1.45e-07   5.53e-07
374   2.90e-09   1.14e-09   1.38e-07   5.37e-07
375   2.75e-09   9.33e-10   1.36e-07   5.86e-07
376   2.49e-09   6.84e-10   1.36e-07   4.72e-07
377   2.34e-09   4.70e-10   1.32e-07   4.60e-07
378   2.21e-09   4.61e-10   1.27e-07   4.60e-07
379   2.05e-09   6.63e-10   1.22e-07   4.81e-07
380   2.18e-09   5.85e-10   1.11e-07   4.85e-07
381   2.21e-09   5.41e-10   1.16e-07   4.28e-07
382   2.04e-09   7.16e-10   1.13e-07   3.99e-07
383   1.92e-09   6.28e-10   1.03e-07   3.51e-07
384   2.03e-09   -1.93e-11   1.00e-07   3.67e-07
385   1.97e-09   5.40e-10   9.58e-08   3.74e-07
386   2.05e-09   1.47e-10   1.01e-07   3.67e-07
387   1.81e-09   -5.87e-11   9.52e-08   3.53e-07
388   1.80e-09   -1.29e-11   9.69e-08   3.42e-07
389   1.75e-09   2.20e-10   8.42e-08   3.32e-07
390   1.76e-09   4.47e-10   9.42e-08   3.39e-07
391   1.65e-09   1.76e-11   8.83e-08   3.12e-07
392   1.74e-09   2.23e-10   8.09e-08   2.85e-07
393   1.60e-09   -1.17e-10   7.86e-08   3.24e-07
394   1.48e-09   -2.25e-11   8.14e-08   3.14e-07
395   1.52e-09   2.14e-11   8.57e-08   3.07e-07
396   1.53e-09   -1.02e-10   8.16e-08   2.72e-07
397   1.41e-09   -1.96e-10   7.03e-08   2.72e-07
398   1.40e-09   -1.75e-11   7.68e-08   2.41e-07
399   1.45e-09   1.21e-10   6.33e-08   2.73e-07
400   1.41e-09   -1.93e-12   6.46e-08   2.44e-07
401   1.39e-09   1.80e-10   6.13e-08   2.40e-07
402   1.31e-09   1.24e-10   6.30e-08   2.35e-07
403   1.35e-09   -1.41e-11   6.51e-08   2.25e-07
404   1.30e-09   1.03e-10   6.32e-08   2.17e-07
405   1.29e-09   1.78e-10   5.98e-08   2.46e-07
406   1.37e-09   -8.26e-11   5.79e-08   2.23e-07
407   1.25e-09   -1.16e-10   5.52e-08   2.11e-07
408   1.23e-09   1.61e-10   5.53e-08   2.18e-07
409   1.22e-09   9.02e-11   5.27e-08   2.02e-07
410   1.20e-09   -1.15e-10   5.09e-08   1.85e-07
411   1.21e-09   -1.01e-10   5.33e-08   1.93e-07
412   1.20e-09   -5.28e-11   5.23e-08   1.81e-07
413   1.16e-09   -1.50e-10   4.51e-08   1.72e-07
414   1.19e-09   -1.47e-10   4.92e-08   1.73e-07
415   1.16e-09   -1.01e-10   4.99e-08   1.80e-07
416   1.09e-09   -5.82e-11   4.44e-08   1.81e-07
417   1.17e-09   -1.14e-10   4.48e-08   1.55e-07
418   1.10e-09   -8.37e-11   3.97e-08   1.64e-07
419   1.03e-09   -1.13e-10   3.96e-08   1.62e-07
420   1.09e-09   -8.04e-11   3.96e-08   1.52e-07
421   1.09e-09   -9.29e-11   3.78e-08   1.50e-07
422   9.98e-10   3.74e-11   3.52e-08   1.40e-07
423   1.04e-09   -1.83e-10   3.60e-08   1.33e-07
424   9.66e-10   -1.85e-11   3.69e-08   1.33e-07
425   9.48e-10   -1.22e-10   3.53e-08   1.37e-07
426   9.34e-10   -1.93e-10   3.20e-08   1.26e-07
427   9.24e-10   2.83e-11   3.41e-08   1.24e-07
428   8.83e-10   -1.65e-10   3.51e-08   1.29e-07
429   9.28e-10   -1.30e-10   3.16e-08   1.28e-07
430   9.04e-10   -5.71e-11   3.20e-08   1.10e-07
431   8.40e-10   -1.05e-10   2.88e-08   1.09e-07
432   8.72e-10   -1.43e-10   2.87e-08   1.15e-07
433   9.14e-10   -9.21e-11   2.75e-08   9.92e-08
434   9.04e-10   -2.96e-11   2.69e-08   9.79e-08
435   8.36e-10   -1.62e-10   2.92e-08   9.79e-08
436   8.23e-10   -1.04e-10   2.62e-08   9.62e-08
437   8.69e-10   -5.16e-11   2.64e-08   1.01e-07
438   8.47e-10   -8.74e-11   2.44e-08   9.31e-08
439   8.16e-10   -9.05e-12   2.42e-08   9.11e-08
440   8.12e-10   -1.26e-10   2.22e-08   9.32e-08
441   7.90e-10   -1.86e-10   2.21e-08   8.58e-08
442   7.93e-10   -3.83e-11   2.23e-08   8.04e-08
443   7.79e-10   -8.30e-11   2.05e-08   8.37e-08
444   7.93e-10   -1.19e-11   2.16e-08   7.69e-08
445   7.52e-10   -3.35e-11   1.97e-08   8.41e-08
