5.095500781e-12 4.867052497e-12 4.591390482e-12 4.313264951e-12 4.020391278e-12 3.73285176e-12 3.477729715e-12 3.264641036e-12 3.080422948e-12 2.95740385e-12 4.36110699e-12 2.352784022e-12 1.95780634e-12 1.686556306e-12 1.378726018e-12 1.065021944e-12 7.73283597e-13 5.18326444e-13 3.26790064e-13 1.927273445e-13 1.21351086e-13 4.2365538309e-14 7.445328825e-14 1.0485823097e-13 1.4767362516e-13 1.79540052788e-13 2.116473966e-13 2.4101669137e-13 2.5529356839358e-13 2.58378950708e-13 2.586671286e-13 1.961268544e-13 6.0933165e-14 9.792899118e-14 1.470534656e-13 2.28158126e-13 2.72200823e-13 2.97135731e-13 3.12092476e-13 3.260780375e-13 3.281340885e-13 3.048404461e-13 
4.121671663e-12 3.953152394e-12 3.760282833e-12 3.551888621e-12 3.337228766e-12 3.127060779e-12 2.918091283e-12 2.734112012e-12 2.56784989e-12 2.404599828e-12 2.352784022e-12 3.207825711e-12 2.001928877e-12 1.718638534e-12 1.403403612e-12 1.083484705e-12 7.92009859e-13 5.30028946e-13 3.342604969e-13 1.965466616e-13 1.248477508e-13 3.342297023e-14 5.6074099875e-14 8.054523243e-14 1.0464939317e-13 1.25965423426e-13 1.547490685e-13 1.72516282016e-13 1.8667560807e-13 1.931936204e-13 1.9889601875e-13 2.238409599e-13 1.594689749e-13 -6.472023e-14 9.45661414e-15 1.428539436e-13 2.230878492e-13 2.71669348e-13 2.978015173e-13 3.201286881e-13 3.273830842e-13 3.063869829e-13 
2.617787158e-12 2.55167906e-12 2.487699282e-12 2.400158204e-12 2.332584358e-12 2.259764419e-12 2.18054567e-12 2.122943907e-12 2.04674654e-12 1.990108381e-12 1.95780634e-12 2.001928877e-12 2.575678891e-12 1.777029662e-12 1.432827442e-12 1.100592311e-12 7.97782171e-13 5.330988249e-13 3.368506947e-13 1.969250546e-13 1.243735466e-13 1.204568801e-14 2.055660052e-14 2.6828384871e-14 3.4400180375e-14 4.4360308589e-14 5.793948959e-14 6.1716364641e-14 7.016993435e-14 7.49005595e-14 7.481365272e-14 9.034161598e-14 9.12291369e-14 3.43209883e-14 -1.184628986e-13 1.970115541e-14 1.41965596e-13 2.194766941e-13 2.693173819e-13 3.03934438e-13 3.187369558e-13 3.036244628e-13 
1.61569351e-12 1.603296782e-12 1.608949324e-12 1.597383474e-12 1.61588728e-12 1.630070216e-12 1.626846029e-12 1.645087505e-12 1.644296629e-12 1.665756706e-12 1.686556306e-12 1.718638534e-12 1.777029662e-12 2.123981586e-12 1.487688249e-12 1.137811581e-12 8.2240046e-13 5.519723017e-13 3.503615928e-13 2.056803449e-13 1.300743221e-13 -1.77781443e-16 2.57808199999998e-17 7.014644e-17 2.3366314e-16 6.78991744e-16 -7.3062071e-16 -1.647232551e-15 1.632058012e-15 1.390197002e-15 1.42340646e-16 7.26010963e-16 8.95500299e-16 1.326969378e-14 -2.50331006e-14 -1.006433188e-13 2.537986478e-14 1.402154556e-13 2.207546542e-13 2.790279144e-13 3.079978847e-13 3.033919882e-13 
1.320940443e-12 1.304837476e-12 1.310641815e-12 1.300682974e-12 1.317662369e-12 1.329472227e-12 1.326857923e-12 1.34580225e-12 1.343595819e-12 1.36347387e-12 1.378726018e-12 1.403403612e-12 1.432827442e-12 1.487688249e-12 1.71602607e-12 1.193480447e-12 8.55772993e-13 5.772515599e-13 3.632846039e-13 2.132411975e-13 1.332808698e-13 1.86416385e-16 -1.560259248e-15 1.85874181e-16 -8.417686322e-16 6.97384288e-16 -2.69692357e-16 -6.8508093e-16 2.423524795e-15 2.76179214e-15 -1.245059778e-15 1.4643221177e-15 5.57521175e-16 9.3382853e-16 6.95942507e-15 -2.21198631e-14 -8.51458143e-14 2.714410531e-14 1.403975937e-13 2.241490802e-13 2.73724112e-13 2.834831908e-13 
1.024873131e-12 1.014999592e-12 1.020578589e-12 1.010224154e-12 1.022341683e-12 1.030731488e-12 1.030848516e-12 1.042584383e-12 1.036364444e-12 1.054326159e-12 1.065021944e-12 1.083484705e-12 1.100592311e-12 1.137811581e-12 1.193480447e-12 1.330171095e-12 9.00200265e-13 6.17718042e-13 3.921936685e-13 2.32746878e-13 1.425546792e-13 -1.39151696e-15 -8.49404155e-16 3.45332641e-16 2.16847768e-16 -4.88111e-16 -9.70757507e-16 -3.20923942e-16 9.14763373e-16 5.61958516e-16 -4.39173203e-16 5.74222332e-16 -6.59713551e-16 1.109808454e-15 1.520822113e-15 8.36255791e-15 -2.048030925e-14 -7.88555797e-14 1.933589399e-14 1.382200117e-13 2.211787704e-13 2.524489451e-13 
7.48248823e-13 7.40941298e-13 7.48120413e-13 7.38239164e-13 7.46683805e-13 7.50554801e-13 7.5196435e-13 7.63935336e-13 7.55752426e-13 7.68219524e-13 7.73283597e-13 7.92009859e-13 7.97782171e-13 8.2240046e-13 8.55772993e-13 9.00200265e-13 9.806940844e-13 6.547017165e-13 4.243539522e-13 2.549864546e-13 1.505606871e-13 1.12579208e-16 5.403927472e-16 -3.19769805e-16 -3.71505975e-16 4.7779224622e-16 -2.499918574e-16 -4.05554706e-16 1.515027765e-15 9.68967824e-16 1.31505275e-16 -4.34877137e-16 1.3885478e-15 2.698386536e-15 9.13481468e-16 5.56583521e-15 7.19441554e-15 -2.535837753e-14 -7.65261701e-14 1.057980276e-14 1.207234756e-13 1.823548305e-13 
5.038393664e-13 5.002211273e-13 5.055241853e-13 4.976046853e-13 5.032475971e-13 5.045150902e-13 5.077400765e-13 5.138431272e-13 5.053389086e-13 5.170341124e-13 5.18326444e-13 5.30028946e-13 5.330988249e-13 5.519723017e-13 5.772515599e-13 6.17718042e-13 6.547017165e-13 8.082204815e-13 5.359801355e-13 3.175939265e-13 1.779323216e-13 7.30115389e-16 -7.0702028e-17 -1.134888865e-15 -1.089144462e-15 -4.64037607e-16 -4.1495596e-16 -3.62019279e-16 3.01914538e-16 2.172877409e-15 -1.371814015e-16 6.34435331e-16 -3.12189791e-16 1.256150782e-15 -6.97475751e-16 2.781805096e-15 3.972501015e-15 4.92214733e-15 -2.944006188e-14 -1.040454398e-13 -7.78513351e-15 9.73815373e-14 
3.175249192e-13 3.174771222e-13 3.183582027e-13 3.147180352e-13 3.186663305e-13 3.175592351e-13 3.208240978e-13 3.241888141e-13 3.178671836e-13 3.270977754e-13 3.26790064e-13 3.342604969e-13 3.368506947e-13 3.503615928e-13 3.632846039e-13 3.921936685e-13 4.243539522e-13 5.359801355e-13 7.713076687e-13 4.93327333e-13 2.57704128e-13 1.026225618e-15 6.33830977e-16 2.40142645e-16 6.33514863e-16 1.507524941e-15 -1.079433455e-15 -1.312959673e-15 5.2809339e-16 6.5587263e-16 -4.6779421e-16 4.66799431e-16 -7.094192084e-16 1.3763292599e-15 9.1426185e-17 2.597994698e-15 3.231479902e-15 2.412699092e-15 5.40963293e-15 -4.328499345e-14 -1.558243317e-13 -5.18616979e-14 
1.874288812e-13 1.869117679e-13 1.873966114e-13 1.854370051e-13 1.871298968e-13 1.878406553e-13 1.888396223e-13 1.910480438e-13 1.869753773e-13 1.926551089e-13 1.927273445e-13 1.965466616e-13 1.969250546e-13 2.056803449e-13 2.132411975e-13 2.32746878e-13 2.549864546e-13 3.175939265e-13 4.93327333e-13 8.177952392e-13 4.86662156e-13 8.96177736e-16 5.44196e-16 1.088391325e-16 -1.84138688e-16 4.47299883e-16 -1.1402446499e-15 -1.0704484927e-15 -2.31276016e-16 -1.36868491e-16 2.9666087e-16 3.783026325e-16 -8.4856809e-16 7.36786936e-16 6.90652687e-16 2.697566076e-15 5.15536676e-16 1.5275413245e-15 1.753029947e-15 6.52030884e-15 -5.79812941e-14 -2.44093292e-13 
1.172944431e-13 1.163724243e-13 1.167907353e-13 1.16707989e-13 1.167982341e-13 1.188209036e-13 1.182376551e-13 1.208978555e-13 1.180502845e-13 1.209258732e-13 1.21351086e-13 1.248477508e-13 1.243735466e-13 1.300743221e-13 1.332808698e-13 1.425546792e-13 1.505606871e-13 1.779323216e-13 2.57704128e-13 4.86662156e-13 9.465004797e-13 -5.6460594e-17 1.3181110119e-15 8.9942081e-17 5.354720121e-16 -4.23508353e-16 -1.2372941e-15 -5.96235362e-16 -1.982185469e-15 1.48245918e-16 -7.69901512e-16 7.76072627e-16 -2.24168211e-16 1.250505948e-15 1.900507439e-15 1.5966782504e-15 1.222764545e-15 1.972491476e-15 3.049362892e-15 9.50181944e-15 3.28869244e-14 -3.260046733e-14 
3.377512594e-13 3.380245814e-13 2.9156650781e-13 2.3197131025e-13 1.88891296363e-13 1.50733297749e-13 1.2095017601e-13 9.248396443e-14 6.757736643e-14 5.472685559e-14 4.2365538309e-14 3.342297023e-14 1.204568801e-14 -1.77781443e-16 1.86416385e-16 -1.39151696e-15 1.12579208e-16 7.30115389e-16 1.026225618e-15 8.96177736e-16 -5.6460594e-17 6.86825569442e-10 2.14383731e-13 1.262748043e-13 8.14185487e-14 5.966296887e-14 4.872249362e-14 5.353153866e-14 4.795952898e-14 4.236233196e-14 3.960811561e-14 2.977207061e-14 2.679884877e-14 1.10040605e-14 -1.48456107e-15 -1.26656211e-16 -4.8875024e-16 -1.02116317e-16 8.47824384e-16 4.6973919e-16 -2.702003924e-16 -1.3138604969e-15 
5.59134984e-13 5.582872109e-13 5.2614017654e-13 4.3842525524e-13 3.5219475529e-13 2.8198088656e-13 2.2019105938e-13 1.7242412618e-13 1.27211335392e-13 9.949384039e-14 7.445328825e-14 5.6074099875e-14 2.055660052e-14 2.57808199999998e-17 -1.560259248e-15 -8.49404155e-16 5.403927472e-16 -7.0702028e-17 6.33830977e-16 5.44196e-16 1.3181110119e-15 2.14383731e-13 2.22314545511e-10 2.74859078e-13 1.377905712e-13 1.147048297e-13 7.693905276e-14 8.029507292e-14 7.864394439e-14 6.737197642e-14 6.679920413e-14 5.104372047e-14 4.3025632179e-14 2.009649553e-14 -1.2396327e-15 -2.299620114e-15 -1.038574507e-15 2.2941572e-17 2.724432e-17 1.49501758e-16 3.78647703e-16 3.994734739e-16 
1.0760633865e-12 7.69235552e-13 6.90608324e-13 6.4209643997e-13 5.2123838915e-13 4.2001127529e-13 3.2093135307e-13 2.4498373923e-13 1.8593474323e-13 1.37358646147e-13 1.0485823097e-13 8.054523243e-14 2.6828384871e-14 7.014644e-17 1.85874181e-16 3.45332641e-16 -3.19769805e-16 -1.134888865e-15 2.40142645e-16 1.088391325e-16 8.9942081e-17 1.262748043e-13 2.74859078e-13 1.26040358103e-10 2.90146869e-13 1.888755822e-13 1.48824862e-13 1.20322733001e-13 1.0850368403e-13 1.1089159602e-13 9.159627112e-14 7.64900141e-14 6.785855535e-14 2.4371784187e-14 7.2424513e-16 1.72839326e-15 3.09620902e-16 1.31067645e-16 -8.68961058e-16 3.64181928e-16 5.387721552e-16 4.179640776e-16 
1.813106627e-12 1.3868402953e-12 9.32069946e-13 8.29255764e-13 7.5083670041e-13 6.026769824e-13 4.6410381099e-13 3.5639238896e-13 2.66310023862e-13 2.0016508123e-13 1.4767362516e-13 1.0464939317e-13 3.4400180375e-14 2.3366314e-16 -8.417686322e-16 2.16847768e-16 -3.71505975e-16 -1.089144462e-15 6.33514863e-16 -1.84138688e-16 5.354720121e-16 8.14185487e-14 1.377905712e-13 2.90146869e-13 7.2008218322e-11 3.47456175e-13 2.337626197e-13 1.890460883e-13 1.6607548127e-13 1.5092564366e-13 1.4017399367e-13 1.1044388424e-13 8.80513914e-14 3.424403032e-14 -2.15037233e-15 -7.225403286e-16 1.00610639e-16 -1.219536585e-15 -7.72597019e-16 2.0829668e-16 6.65633025e-17 1.1125262744e-15 
2.463973983e-12 2.03881425e-12 1.475970651e-12 9.64668602e-13 8.57181486e-13 7.58758795306e-13 5.9144122642e-13 4.41499558509e-13 3.30024494075e-13 2.4203127673e-13 1.79540052788e-13 1.25965423426e-13 4.4360308589e-14 6.78991744e-16 6.97384288e-16 -4.88111e-16 4.7779224622e-16 -4.64037607e-16 1.507524941e-15 4.47299883e-16 -4.23508353e-16 5.966296887e-14 1.147048297e-13 1.888755822e-13 3.47456175e-13 4.1292297735e-11 4.01702779e-13 2.62017015e-13 2.1103353987e-13 1.9293660214e-13 1.7537134081e-13 1.464105889e-13 1.1622927436e-13 4.86610905736e-14 -1.341776516e-15 -4.4413569e-16 -1.80492461e-15 1.908975415e-16 -4.05922573e-16 3.28141058e-16 1.12583032e-16 7.01536826e-17 
2.950017475e-12 2.576962684e-12 2.058491559e-12 1.4484658579e-12 8.98394793e-13 8.0072503e-13 7.0284492413e-13 5.28011192107e-13 3.9220413764e-13 2.8592507584e-13 2.116473966e-13 1.547490685e-13 5.793948959e-14 -7.3062071e-16 -2.69692357e-16 -9.70757507e-16 -2.499918574e-16 -4.1495596e-16 -1.079433455e-15 -1.1402446499e-15 -1.2372941e-15 4.872249362e-14 7.693905276e-14 1.48824862e-13 2.337626197e-13 4.01702779e-13 2.3935302828e-11 4.38247513e-13 2.971035654e-13 2.3313689838e-13 2.01924212903e-13 1.73674206339e-13 1.4517890082e-13 6.142793189e-14 -1.00288641e-15 8.2552643e-17 -1.107210919e-15 -3.467403183e-16 3.0108227735e-16 2.94556764e-16 1.394110653e-16 -2.053609953e-16 
3.224995804e-12 2.896508657e-12 2.458461252e-12 1.925756232e-12 1.30447192913e-12 7.64342717e-13 6.871358488e-13 6.054998881e-13 4.469564350802e-13 3.3129070145e-13 2.4101669137e-13 1.72516282016e-13 6.1716364641e-14 -1.647232551e-15 -6.8508093e-16 -3.20923942e-16 -4.05554706e-16 -3.62019279e-16 -1.312959673e-15 -1.0704484927e-15 -5.96235362e-16 5.353153866e-14 8.029507292e-14 1.20322733001e-13 1.890460883e-13 2.62017015e-13 4.38247513e-13 1.4099994125e-11 4.27190342e-13 2.835647923e-13 2.421656618e-13 1.91059195634e-13 1.6141625935e-13 6.4804010222e-14 9.23555269999999e-17 -1.83491654e-15 5.84214565e-16 -2.74888526e-16 -1.58904483e-16 -8.031003418e-16 -3.0838722465e-16 3.90414597e-16 
3.295916481e-12 2.994824915e-12 2.619643459e-12 2.188586811e-12 1.668721967e-12 1.09059397171e-12 5.76056249e-13 5.441454616e-13 4.7853535908e-13 3.497037658e-13 2.5529356839358e-13 1.8667560807e-13 7.016993435e-14 1.632058012e-15 2.423524795e-15 9.14763373e-16 1.515027765e-15 3.01914538e-16 5.2809339e-16 -2.31276016e-16 -1.982185469e-15 4.795952898e-14 7.864394439e-14 1.0850368403e-13 1.6607548127e-13 2.1103353987e-13 2.971035654e-13 4.27190342e-13 8.365858946e-12 4.33113294e-13 2.770547577e-13 2.148198354e-13 1.7051400374e-13 6.971240577e-14 5.04516842e-16 2.53021605e-15 -3.70836858e-16 8.21487655e-16 -2.19490667e-16 -7.3067329e-17 -5.30610779e-16 -5.66702553e-16 
3.219090108e-12 2.949263981e-12 2.63739384e-12 2.272902884e-12 1.862200411e-12 1.391327485e-12 8.6482979384e-13 4.07339423e-13 4.007730248e-13 3.633621558e-13 2.58378950708e-13 1.931936204e-13 7.49005595e-14 1.390197002e-15 2.76179214e-15 5.61958516e-16 9.68967824e-16 2.172877409e-15 6.5587263e-16 -1.36868491e-16 1.48245918e-16 4.236233196e-14 6.737197642e-14 1.1089159602e-13 1.5092564366e-13 1.9293660214e-13 2.3313689838e-13 2.835647923e-13 4.33113294e-13 5.082941322e-12 3.71035252e-13 2.328750384e-13 1.8436589066e-13 7.477204918e-14 -2.6232144e-16 7.96430831e-16 -2.6397565e-16 2.312503323e-16 8.376643e-16 3.015791642e-16 -1.16359696e-16 3.741364394e-16 
2.985690765e-12 2.756325749e-12 2.484044717e-12 2.183860304e-12 1.856502887e-12 1.498653244e-12 1.090630029e-12 6.3819635997e-13 2.50147779e-13 2.760103009e-13 2.586671286e-13 1.9889601875e-13 7.481365272e-14 1.42340646e-16 -1.245059778e-15 -4.39173203e-16 1.31505275e-16 -1.371814015e-16 -4.6779421e-16 2.9666087e-16 -7.69901512e-16 3.960811561e-14 6.679920413e-14 9.159627112e-14 1.4017399367e-13 1.7537134081e-13 2.01924212903e-13 2.421656618e-13 2.770547577e-13 3.71035252e-13 3.133707649e-12 3.20450749e-13 1.975589407e-13 6.912661156e-14 1.962141841e-15 1.62346421e-16 9.30714163e-16 9.67364963e-16 4.85204132954e-16 2.69697936e-16 1.942537301e-16 2.06279557e-16 
2.69710399e-12 2.507274244e-12 2.278134161e-12 2.029501573e-12 1.765575612e-12 1.487048292e-12 1.186598637e-12 8.47521312e-13 4.7054369351e-13 1.38185704e-13 1.961268544e-13 2.238409599e-13 9.034161598e-14 7.26010963e-16 1.4643221177e-15 5.74222332e-16 -4.34877137e-16 6.34435331e-16 4.66799431e-16 3.783026325e-16 7.76072627e-16 2.977207061e-14 5.104372047e-14 7.64900141e-14 1.1044388424e-13 1.464105889e-13 1.73674206339e-13 1.91059195634e-13 2.148198354e-13 2.328750384e-13 3.20450749e-13 1.96554321e-12 2.737331963e-13 8.08132958e-14 8.89888165e-15 1.090776696e-15 1.866928126e-15 -8.35491185e-16 7.49119939e-16 4.402751716e-16 5.2738284454e-16 2.323127937e-16 
2.310755014e-12 2.156587365e-12 1.975725554e-12 1.775804418e-12 1.570377706e-12 1.359723112e-12 1.1328117e-12 8.88503808e-13 6.20899364e-13 3.100157765e-13 6.0933165e-14 1.594689749e-13 9.12291369e-14 8.95500299e-16 5.57521175e-16 -6.59713551e-16 1.3885478e-15 -3.12189791e-16 -7.094192084e-16 -8.4856809e-16 -2.24168211e-16 2.679884877e-14 4.3025632179e-14 6.785855535e-14 8.80513914e-14 1.1622927436e-13 1.4517890082e-13 1.6141625935e-13 1.7051400374e-13 1.8436589066e-13 1.975589407e-13 2.737331963e-13 1.267722178e-12 1.39018417e-13 1.92339589e-14 3.49253876e-15 5.5818714e-16 1.402868347e-15 3.695971632e-16 9.670867e-17 3.17269435e-16 1.803247478e-16 
1.116022036e-12 1.054230045e-12 9.81103455e-13 8.99360078e-13 8.19264349e-13 7.34617338e-13 6.4513035e-13 5.50158944e-13 4.35903475e-13 2.88016083e-13 9.792899118e-14 -6.472023e-14 3.43209883e-14 1.326969378e-14 9.3382853e-16 1.109808454e-15 2.698386536e-15 1.256150782e-15 1.3763292599e-15 7.36786936e-16 1.250505948e-15 1.10040605e-14 2.009649553e-14 2.4371784187e-14 3.424403032e-14 4.86610905736e-14 6.142793189e-14 6.4804010222e-14 6.971240577e-14 7.477204918e-14 6.912661156e-14 8.08132958e-14 1.39018417e-13 7.72800142e-13 8.4066733e-14 1.890075002e-14 8.50415772e-15 4.65822073e-15 1.469605188e-15 5.707338336e-16 7.08878362e-16 3.894345206e-16 
3.58383789e-13 3.58467593e-13 3.55125802e-13 3.55267762e-13 3.53605526e-13 3.50166938e-13 3.39106747e-13 3.2331394e-13 2.90308598e-13 2.36415634e-13 1.470534656e-13 9.45661414e-15 -1.184628986e-13 -2.50331006e-14 6.95942507e-15 1.520822113e-15 9.13481468e-16 -6.97475751e-16 9.1426185e-17 6.90652687e-16 1.900507439e-15 -1.48456107e-15 -1.2396327e-15 7.2424513e-16 -2.15037233e-15 -1.341776516e-15 -1.00288641e-15 9.23555269999999e-17 5.04516842e-16 -2.6232144e-16 1.962141841e-15 8.89888165e-15 1.92339589e-14 8.4066733e-14 4.95593625e-13 8.0119847e-14 2.55061446e-14 1.047687356e-14 3.1346238557e-15 2.935265097e-15 2.416705331e-15 1.566801256e-15 
